location_id,name,distance,bearing,address_obj.street1,address_obj.street2,address_obj.city,address_obj.country,address_obj.address_string,address_obj.postalcode
13327240,Restaurante Casa Elvira,0.23671787579536321,west,Rua augusto Rocha No 12,Junto à Cruz de Celas,Coimbra,Portugal,"Rua augusto Rocha No 12 Junto à Cruz de Celas, Coimbra Portugal",
3575235,Restaurante Greenside,0.20970253237866768,northwest,Rua das Parreiras 31,Celas,Coimbra,Portugal,"Rua das Parreiras 31 Celas, Coimbra 3000-326 Portugal",3000-326
11978689,Pasteleria Vasco da Gama,0.2717333936785575,west,Avenida Calouste Gulbenkian,,Coimbra,Portugal,"Avenida Calouste Gulbenkian, Coimbra 3000-092 Portugal",3000-092
10150203,Spaghetti Notte Ristorante Italiano,0.7946476003903155,east,Rua Vitorino Nemesio 397,Tovim de Baixo,Coimbra,Portugal,"Rua Vitorino Nemesio 397 Tovim de Baixo, Coimbra 3030-360 Portugal",3030-360
23647577,Flor  Da  Aldeia,0.1662403321810141,north,Avenida Universidade de Coimbra N0 44,,Condeixa-a-Nova,Portugal,"Avenida Universidade de Coimbra N0 44, Condeixa-a-Nova 3150-200 Portugal",3150-200
8816458,Sabor & Arte,0.3079265329950426,northeast,Rua Doutor Fernandes Martins Lote 19,Store TZ,Coimbra,Portugal,"Rua Doutor Fernandes Martins Lote 19 Store TZ, Coimbra 3030-297 Portugal",3030-297
24126547,Santa Sede - Urban Club,0.2087903496480331,north,Rua Bernardo de Albuquerque 88,,Coimbra,Portugal,"Rua Bernardo de Albuquerque 88, Coimbra 3000-071 Portugal",3000-071
8638321,Turbante Tea-Bar,0.2821110329475489,north,Rua Bernardo de Albuquerque 120,,Coimbra,Portugal,"Rua Bernardo de Albuquerque 120, Coimbra 3000-071 Portugal",3000-071
4059229,O Batista do Bacalhau,0.5313007012336061,north,Rua do Padre Americo 31,Areias de Vilar,Aveiro,Portugal,"Rua do Padre Americo 31 Areias de Vilar, Aveiro 3810-024 Portugal",3810-024
6104677,Restaurante Sao Bras,0.7541604981776319,northeast,Rua de Sao Bras N 178,,Aveiro,Portugal,"Rua de Sao Bras N 178, Aveiro 3810-333 Portugal",3810-333
7759681,Ali Kebab,0.9477611549372484,northwest,Rua Professor Manuel Estudante Silva,GlicíniasPlaza,Aveiro,Portugal,"Rua Professor Manuel Estudante Silva GlicíniasPlaza, Aveiro 3810-617 Portugal",3810-617
11959415,"Taberna Cacola ""Patio das Cantigas """,0.5364627757337108,northwest,Rua Direita No 11 vilar,,Aveiro,Portugal,"Rua Direita No 11 vilar, Aveiro 3810-028 Portugal",3810-028
11777392,O Lavrador,0.49165142321633104,north,Rua das Areias de Vilar 27B,,Aveiro,Portugal,"Rua das Areias de Vilar 27B, Aveiro 3810-214 Portugal",3810-214
11676762,Flor De Aveiro,0.7992701002941277,northwest,Estrada de Sao Bernardo 93,,Aveiro,Portugal,"Estrada de Sao Bernardo 93, Aveiro 3810-175 Portugal",3810-175
11910321,Besuto - Sushi House,1.08210420753453,northwest,Rua Dom Manuel Barbuda e Vasconcelos,,Aveiro,Portugal,"Rua Dom Manuel Barbuda e Vasconcelos, Aveiro 3810-498 Portugal",3810-498
15106076,No Ponto Petiscaria,0.7674784274343084,northeast,Rua de Sao Bras 130,,Aveiro,Portugal,"Rua de Sao Bras 130, Aveiro 3810-333 Portugal",3810-333
21309015,Restaurante Ossinhos,1.0267232783467228,northwest,"Rua Dos Canha Armazem 23d, Estr. De Sao Bernardo",,Aveiro,Portugal,"Rua Dos Canha Armazem 23d, Estr. De Sao Bernardo, Aveiro 3810-175 Portugal",3810-175
8594490,XL Restaurante,1.0176040666561588,northwest,Rua Canhas 2,Store 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",3810-075
11981693,Francesinhas & Ca,0.023384793618424004,north,Rua do Brasil 56,,Coimbra,Portugal,"Rua do Brasil 56, Coimbra 3030-175 Portugal",3030-175
23094450,Bodega Brasileira,0.04158883980381472,northeast,Rua Manuel da Silva Gaio 35,,Coimbra,Portugal,"Rua Manuel da Silva Gaio 35, Coimbra 3030-018 Portugal",3030-018
15003236,Cafe Restaurante Correia,0.06477249228430017,northeast,Rua do Brasil 63,,Coimbra,Portugal,"Rua do Brasil 63, Coimbra 3030-175 Portugal",3030-175
23292795,Seminario,0.06713360128454848,northeast,Rua Do Brasil,Nº63,Coimbra,Portugal,"Rua Do Brasil Nº63, Coimbra 3030-175 Portugal",3030-175
4106031,Bar da Praia Fluvial de Palheiros e Zorro em Coimbra,0.33928880750675944,south,Largo do Mondego,3030 Coimbra,Coimbra,Portugal,"Largo do Mondego 3030 Coimbra, Coimbra 3030-248 Portugal",3030-248
1065786,Pizzaria Toscana,0.43910685893486334,south,Avenida Conego Urbano Duarte 6,,Coimbra,Portugal,"Avenida Conego Urbano Duarte 6, Coimbra 3030-215 Portugal",3030-215
15082281,La Divina Pizza Bar,0.39724920968380734,south,Rua Carlos Seixas 267,Bairro Norton de Matos,Coimbra,Portugal,"Rua Carlos Seixas 267 Bairro Norton de Matos, Coimbra 3030-177 Portugal",3030-177
18163108,Burguer Lounge,0.10995416417868768,northeast,Rua do Brasil 93,,Coimbra,Portugal,"Rua do Brasil 93, Coimbra 3030-175 Portugal",3030-175
13320072,Padaria Pastelaria Marisol,0.1185038968703999,northeast,Rua Filipe Terzi,,Coimbra,Portugal,"Rua Filipe Terzi, Coimbra Portugal",
9767212,Chocolate Chocolate,0.13185734785538908,northeast,Rua do Brasil 126 E,,Coimbra,Portugal,"Rua do Brasil 126 E, Coimbra 3030-775 Portugal",3030-775
20313697,Cantinho do Leitao,0.36553367729964975,east,Rua Central 60,,Aveiro,Portugal,"Rua Central 60, Aveiro 3800-297 Portugal",3800-297
5963229,Marat dos Leitoes,0.4296012268743356,east,Rua Central,,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",3810-233
5989438,Braseiro Real,0.32370250518090155,northeast,Rua da Republica,,Aveiro,Portugal,"Rua da Republica, Aveiro 3800-156 Portugal",3800-156
2170730,Restaurante Escadinhas,0.4133346001051214,northeast,"Avenida da Bela Vista, 147",Costa Nova,Aveiro,Portugal,"Avenida da Bela Vista, 147 Costa Nova, Aveiro Portugal",
1072873,Restaurante O Junior,0.19930283278064514,north,Sever do Vouga,,Aveiro,Portugal,"Sever do Vouga, Aveiro 3740-037 Portugal",3740-037
25023705,Pizzaria Moreto,0.8574494102523876,northwest,Rua Jose Luciano de Castro 159,,Aveiro,Portugal,"Rua Jose Luciano de Castro 159, Aveiro 3800-207 Portugal",3800-207
15663150,O Pucaro,0.9026522108545593,northwest,Rua de Vicente de Almeida de Eca 14,,Aveiro,Portugal,"Rua de Vicente de Almeida de Eca 14, Aveiro 3800-276 Portugal",3800-276
5959798,Churrasqueira Gaviao,0.7341074776088385,west,"R. da Sofia, 3",,Aveiro,Portugal,"R. da Sofia, 3, Aveiro 3810-189 Portugal",3810-189
7312608,Culpa da Vontade,0.9152005458588909,northwest,Rua de Bento de Moura N. 9,Loja 201,Aveiro,Portugal,"Rua de Bento de Moura N. 9 Loja 201, Aveiro 3800-138 Portugal",3800-138
12796137,Lanchonete Seventeen,0.9326126497815855,northwest,"R. de Jose Luciano de Castro 168, Esgueira, Portugal",Galeria das Ameias,Aveiro,Portugal,"R. de Jose Luciano de Castro 168, Esgueira, Portugal Galeria das Ameias, Aveiro 3800-205 Portugal",3800-205
13330806,Churrascaria Brasao 2000,1.2999038134018397,northeast,Estrada Nacional 1,Antanhol,Coimbra,Portugal,"Estrada Nacional 1 Antanhol, Coimbra 3040-573 Portugal",3040-573
6437542,Restaurante Fornos de Sao Domingos,0.462827837626145,southwest,"Rua do Apeadeiro, Fornos",,Coimbra,Portugal,"Rua do Apeadeiro, Fornos, Coimbra 3020-927 Portugal",3020-927
12311563,Restaurante Arco-Iris Pizzaria,0.8146757302260508,southwest,"Rua da Fontinha, n0 5, Corujeira","Corujeira Sao Martinho , Junto Do Centro Cirurgico",Coimbra,Portugal,"Rua da Fontinha, n0 5, Corujeira Corujeira Sao Martinho , Junto Do Centro Cirurgico, Coimbra 3045-069 Portugal",3045-069
25333498,Padaria Central de Sao Martinho,0.4945930484679369,southeast,Rua eng Julio Araujo Vieira 25a,25a,Coimbra,Portugal,"Rua eng Julio Araujo Vieira 25a 25a, Coimbra 3040-300 Portugal",3040-300
14782747,Lua Nova,0.5464584333632215,southeast,"Rua padre Julio Marques, Lt2, Rc",,Coimbra,Portugal,"Rua padre Julio Marques, Lt2, Rc, Coimbra 3045-108 Portugal",3045-108
25131407,Alto do Padrao Restaurante,0.9095515269803582,south,Rua Senhora dos Remedios,Padrão Industrial Zone,Lousa,Portugal,"Rua Senhora dos Remedios Padrão Industrial Zone, Lousa 3200-193 Portugal",3200-193
8624539,Churrascaria Querida,0.9218373095642853,west,Rua Santa Joana,,Aveiro,Portugal,"Rua Santa Joana, Aveiro 3810-164 Portugal",3810-164
15106076,No Ponto Petiscaria,0.5145249533175327,southwest,Rua de Sao Bras 130,,Aveiro,Portugal,"Rua de Sao Bras 130, Aveiro 3810-333 Portugal",3810-333
6104677,Restaurante Sao Bras,0.503604621298091,southwest,Rua de Sao Bras N 178,,Aveiro,Portugal,"Rua de Sao Bras N 178, Aveiro 3810-333 Portugal",3810-333
4059229,O Batista do Bacalhau,0.9653680412814939,west,Rua do Padre Americo 31,Areias de Vilar,Aveiro,Portugal,"Rua do Padre Americo 31 Areias de Vilar, Aveiro 3810-024 Portugal",3810-024
17549752,La Famille,1.2830504008242478,southwest,Estr. de Sao Bernardo 438,,Aveiro,Portugal,"Estr. de Sao Bernardo 438, Aveiro 3810-174 Portugal",3810-174
17547954,Pizzaria La Famille,1.290027476026414,southwest,Estrada de Sao Bernardo n 440,,Aveiro,Portugal,"Estrada de Sao Bernardo n 440, Aveiro 3810-174 Portugal",3810-174
5963229,Marat dos Leitoes,0.3139447080060243,north,Rua Central,,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",3810-233
20313697,Cantinho do Leitao,0.41249903689817774,north,Rua Central 60,,Aveiro,Portugal,"Rua Central 60, Aveiro 3800-297 Portugal",3800-297
5989438,Braseiro Real,0.5788584085353942,north,Rua da Republica,,Aveiro,Portugal,"Rua da Republica, Aveiro 3800-156 Portugal",3800-156
2170730,Restaurante Escadinhas,0.8412603552114299,north,"Avenida da Bela Vista, 147",Costa Nova,Aveiro,Portugal,"Avenida da Bela Vista, 147 Costa Nova, Aveiro Portugal",
6219710,Restaurante Ar Puro,0.18791758198260478,southwest,Rua da Escola,Alto do Areeiro,Coimbra,Portugal,"Rua da Escola Alto do Areeiro, Coimbra 3030 Portugal",3030
1064468,Restaurante Dona Elvira,0.2891221690131519,west,Rua do Alto de Sao Joao,,Coimbra,Portugal,"Rua do Alto de Sao Joao, Coimbra 3030-001 Portugal",3030-001
12631689,Restaurante Adega Tipica da Portela,0.3497535216739107,southwest,N17,Portela do Mondego,Coimbra,Portugal,"N17 Portela do Mondego, Coimbra Portugal",
15663229,Sabores da Romeira,0.3052752766600999,north,Lote 56 Rua Antonio Pinho Brojo,,Coimbra,Portugal,"Lote 56 Rua Antonio Pinho Brojo, Coimbra 3030-784 Portugal",3030-784
14896080,Elementar,0.41491297550255596,northwest,Rua Irma Lucia,,Coimbra,Portugal,"Rua Irma Lucia, Coimbra 3030-491 Portugal",3030-491
25315382,Tu Taqueria Wey,0.4046746734967549,northwest,R. Irma Lucia 20,,Coimbra,Portugal,"R. Irma Lucia 20, Coimbra  3030-491 Portugal", 3030-491
11882111,Tertulias da Manha,0.41491297550255596,northwest,Rua Irma Lucia 20,Urbanizacao das Nogueiras,Coimbra,Portugal,"Rua Irma Lucia 20 Urbanizacao das Nogueiras, Coimbra 3030-491 Portugal",3030-491
15779489,Dom Fernando,0.515407129052475,north,R. Salvador Dias Arnaut,,Coimbra,Portugal,"R. Salvador Dias Arnaut, Coimbra 3020-196 Portugal",3020-196
21206874,Mellow Restaurant,0.4372079974310924,northwest,Rua Irma Lucia 6,,Coimbra,Portugal,"Rua Irma Lucia 6, Coimbra 3030-491 Portugal",3030-491
21206872,Mellow,0.4372079974310924,northwest,Rua Irma Lucia 6,,Coimbra,Portugal,"Rua Irma Lucia 6, Coimbra 3030-491 Portugal",3030-491
11896629,Herbert's restaurante-Churrasqueira,0.7251567477475719,north,Rua ferreira de Castro - Bairro de Santa Apolonia,,Coimbra,Portugal,"Rua ferreira de Castro - Bairro de Santa Apolonia, Coimbra 3020-098 Portugal",3020-098
10026340,Frango e Vicios,0.4827264917266665,northwest,Rua Ponte de Eiras,,Coimbra,Portugal,"Rua Ponte de Eiras, Coimbra 3020-323 Portugal",3020-323
3898171,Churrasqueira da Pedrulha,0.580178897197452,west,Rua 4 Julho,3025-010 COIMBRA Pedrulha,Coimbra,Portugal,"Rua 4 Julho 3025-010 COIMBRA Pedrulha, Coimbra Portugal",
12227393,Restaurante Arte Nova,0.48993094967830203,south,Rua Adriano Lucas,Zona Industrial de Eiras,Coimbra,Portugal,"Rua Adriano Lucas Zona Industrial de Eiras, Coimbra 3020-430 Portugal",3020-430
14914033,O burrito,0.8828518677876251,south,"Rua Martires da Liberdade, 90",,Coimbra,Portugal,"Rua Martires da Liberdade, 90, Coimbra 4050-011 Portugal",4050-011
8669725,Taberna do Aires,0.9311308198029988,south,Rua Manuel de Almeida e Sousa 312,,Coimbra,Portugal,"Rua Manuel de Almeida e Sousa 312, Coimbra 3025-046 Portugal",3025-046
24111941,Cafe Cervejaria Lobito,0.7597002156520984,southwest,Rua 10 de Maio 37,,Coimbra,Portugal,"Rua 10 de Maio 37, Coimbra 3025-107 Portugal",3025-107
17376946,Pastelaria Visconde,0.8051535749262005,northwest,Rua Visconde Luz 1,,Coimbra,Portugal,"Rua Visconde Luz 1, Coimbra 3000-414 Portugal",3000-414
12668132,Restaurante Bom Garfo,0.33118255072939623,northeast,Rua Adriano Lucas 62,,Coimbra,Portugal,"Rua Adriano Lucas 62, Coimbra 3020-430 Portugal",3020-430
7660635,Casa Pragueira,0.5428553709954913,northeast,Rua da Pragueira 39,,Coimbra,Portugal,"Rua da Pragueira 39, Coimbra 3020-185 Portugal",3020-185
24111941,Cafe Cervejaria Lobito,0.8617442633877623,south,Rua 10 de Maio 37,,Coimbra,Portugal,"Rua 10 de Maio 37, Coimbra 3025-107 Portugal",3025-107
17376946,Pastelaria Visconde,0.12992062926364256,southwest,Rua Visconde Luz 1,,Coimbra,Portugal,"Rua Visconde Luz 1, Coimbra 3000-414 Portugal",3000-414
3898171,Churrasqueira da Pedrulha,0.6309574740429519,south,Rua 4 Julho,3025-010 COIMBRA Pedrulha,Coimbra,Portugal,"Rua 4 Julho 3025-010 COIMBRA Pedrulha, Coimbra Portugal",
5984790,Fornos Sao Domingos,0.8119970417173824,north,,R. Apeadeiro 3,Faro,Portugal,"R. Apeadeiro 3, Faro 3020-927 Portugal",3020-927
6524168,Restaurante O Bacalhau,0.8441041258556314,northeast,Caselho - Torre de Vilela,,Coimbra,Portugal,"Caselho - Torre de Vilela, Coimbra 3020-921 Portugal",3020-921
11896629,Herbert's restaurante-Churrasqueira,0.6461996294617555,northeast,Rua ferreira de Castro - Bairro de Santa Apolonia,,Coimbra,Portugal,"Rua ferreira de Castro - Bairro de Santa Apolonia, Coimbra 3020-098 Portugal",3020-098
10026340,Frango e Vicios,0.4040999703658467,east,Rua Ponte de Eiras,,Coimbra,Portugal,"Rua Ponte de Eiras, Coimbra 3020-323 Portugal",3020-323
12227393,Restaurante Arte Nova,1.126181329767049,southeast,Rua Adriano Lucas,Zona Industrial de Eiras,Coimbra,Portugal,"Rua Adriano Lucas Zona Industrial de Eiras, Coimbra 3020-430 Portugal",3020-430
12668132,Restaurante Bom Garfo,0.9767585954225945,east,Rua Adriano Lucas 62,,Coimbra,Portugal,"Rua Adriano Lucas 62, Coimbra 3020-430 Portugal",3020-430
17376946,Pastelaria Visconde,0.24060137737482856,east,Rua Visconde Luz 1,,Coimbra,Portugal,"Rua Visconde Luz 1, Coimbra 3000-414 Portugal",3000-414
24111941,Cafe Cervejaria Lobito,0.9008068013890947,southeast,Rua 10 de Maio 37,,Coimbra,Portugal,"Rua 10 de Maio 37, Coimbra 3025-107 Portugal",3025-107
3898171,Churrasqueira da Pedrulha,0.72830058733742,southeast,Rua 4 Julho,3025-010 COIMBRA Pedrulha,Coimbra,Portugal,"Rua 4 Julho 3025-010 COIMBRA Pedrulha, Coimbra Portugal",
5984790,Fornos Sao Domingos,0.9945869877958777,northeast,,R. Apeadeiro 3,Faro,Portugal,"R. Apeadeiro 3, Faro 3020-927 Portugal",3020-927
6524168,Restaurante O Bacalhau,1.0476169079220694,northeast,Caselho - Torre de Vilela,,Coimbra,Portugal,"Caselho - Torre de Vilela, Coimbra 3020-921 Portugal",3020-921
11896629,Herbert's restaurante-Churrasqueira,0.9558801798343691,east,Rua ferreira de Castro - Bairro de Santa Apolonia,,Coimbra,Portugal,"Rua ferreira de Castro - Bairro de Santa Apolonia, Coimbra 3020-098 Portugal",3020-098
10026340,Frango e Vicios,0.7292837726248267,east,Rua Ponte de Eiras,,Coimbra,Portugal,"Rua Ponte de Eiras, Coimbra 3020-323 Portugal",3020-323
12227393,Restaurante Arte Nova,1.3224392011040094,southeast,Rua Adriano Lucas,Zona Industrial de Eiras,Coimbra,Portugal,"Rua Adriano Lucas Zona Industrial de Eiras, Coimbra 3020-430 Portugal",3020-430
6437542,Restaurante Fornos de Sao Domingos,0.10002663818488235,southeast,"Rua do Apeadeiro, Fornos",,Coimbra,Portugal,"Rua do Apeadeiro, Fornos, Coimbra 3020-927 Portugal",3020-927
12311563,Restaurante Arco-Iris Pizzaria,0.3217635916854873,southwest,"Rua da Fontinha, n0 5, Corujeira","Corujeira Sao Martinho , Junto Do Centro Cirurgico",Coimbra,Portugal,"Rua da Fontinha, n0 5, Corujeira Corujeira Sao Martinho , Junto Do Centro Cirurgico, Coimbra 3045-069 Portugal",3045-069
5981434,Restaurante o Chico Dos Filhos,0.9177005720664768,southwest,Rua de Sao Lourenco 119,,Coimbra,Portugal,"Rua de Sao Lourenco 119, Coimbra 3045-478 Portugal",3045-478
25333498,Padaria Central de Sao Martinho,0.7027927240996181,east,Rua eng Julio Araujo Vieira 25a,25a,Coimbra,Portugal,"Rua eng Julio Araujo Vieira 25a 25a, Coimbra 3040-300 Portugal",3040-300
14782747,Lua Nova,0.7922811823351656,east,"Rua padre Julio Marques, Lt2, Rc",,Coimbra,Portugal,"Rua padre Julio Marques, Lt2, Rc, Coimbra 3045-108 Portugal",3045-108
25131407,Alto do Padrao Restaurante,0.6772361158138437,southeast,Rua Senhora dos Remedios,Padrão Industrial Zone,Lousa,Portugal,"Rua Senhora dos Remedios Padrão Industrial Zone, Lousa 3200-193 Portugal",3200-193
25217204,Irmandade Da Carne,0.8633862154035221,southeast,Rua Infante Dom Henrique 261,São Martinho Do Bispo,Coimbra,Portugal,"Rua Infante Dom Henrique 261 São Martinho Do Bispo, Coimbra 3045-081 Portugal",3045-081
8369017,O Forno,0.9151066605923849,southeast,Rua Infante Dom Henrique 271 R/C,,Coimbra,Portugal,"Rua Infante Dom Henrique 271 R/C, Coimbra 3045-081 Portugal",3045-081
19747750,Petrus Snack Bar,1.0505380371038955,southeast,Rua Do Miradouro 1,,Coimbra,Portugal,"Rua Do Miradouro 1, Coimbra 3045-092 Portugal",3045-092
12796568,Galeria Gourmet,0.7569626490304585,northwest,"Aveiro Shopping Center, loja 17",Zona Industrial Taboeira,Aveiro,Portugal,"Aveiro Shopping Center, loja 17 Zona Industrial Taboeira, Aveiro Portugal",
12296384,A Talha,0.7569626490304585,northwest,Zona Industrial da Taboeira,,Aveiro,Portugal,"Zona Industrial da Taboeira, Aveiro 3800-055 Portugal",3800-055
6873484,Subenshi Aveiro,0.22389993259568,north,Rua Carlos Aleluia N0 29,Edifício Aveiro Centrum store 17,Aveiro,Portugal,"Rua Carlos Aleluia N0 29 Edifício Aveiro Centrum store 17, Aveiro 3810-077 Portugal",3810-077
2438556,Adega Tia Micas,0.31162417589500124,north,Rua Carlos Silva Melo Guimaraes n 05,,Aveiro,Portugal,"Rua Carlos Silva Melo Guimaraes n 05, Aveiro 3800-126 Portugal",3800-126
17655297,Detalles,0.3124235737149639,north,R. Carlos Silva Melo Guimaraes 7,,Aveiro,Portugal,"R. Carlos Silva Melo Guimaraes 7, Aveiro 3800-223 Portugal",3800-223
9607076,Restaurante do Lago,0.12614617566852077,northeast,Cais da Fonte Nova,,Aveiro,Portugal,"Cais da Fonte Nova, Aveiro 3810-200 Portugal",3810-200
6200622,Atrium,0.22875609392673016,east,Av. Dr. Francisco Sa Carneiro,Jardim do Pavilhão dos Galitos,Aveiro,Portugal,"Av. Dr. Francisco Sa Carneiro Jardim do Pavilhão dos Galitos, Aveiro 3810-265 Portugal",3810-265
6104336,Cafe com Natas,0.3717812004240313,northeast,Rua Lauro Corado,,Aveiro,Portugal,"Rua Lauro Corado, Aveiro 3800-019 Portugal",3800-019
7755498,Cha & Bolachas,0.3363386456390335,north,Rua do Engenheiro Silverio Pereira da Silva 15,Attached to Mercado Manuel Firmino on the river side,Aveiro,Portugal,"Rua do Engenheiro Silverio Pereira da Silva 15 Attached to Mercado Manuel Firmino on the river side, Aveiro 3800-175 Portugal",3800-175
21249112,Comphy,0.38059247439609006,north,Avenida do Doutor Lourenco Peixinho N0 146,"2º andar, Nº 406",Aveiro,Portugal,"Avenida do Doutor Lourenco Peixinho N0 146 2º andar, Nº 406, Aveiro 3800-159 Portugal",3800-159
17146407,daTerra Restaurante Vegetariano,0.36186398045115814,northeast,Rua Sr. dos Aflitos 56,,Aveiro,Portugal,"Rua Sr. dos Aflitos 56, Aveiro 3800-260 Portugal",3800-260
24068789,Terras Nutri,0.4302005466570636,north,Rua do Senhor dos Aflitos 55,,Aveiro,Portugal,"Rua do Senhor dos Aflitos 55, Aveiro 3800-260 Portugal",3800-260
12909818,Taberna Rossini,0.06749764563820373,east,21 Avenue Calouste Gulbenkian,,Coimbra,Portugal,"21 Avenue Calouste Gulbenkian, Coimbra 3000-092 Portugal",3000-092
14940154,Arcadia Casa do Chocolate (Coimbra),0.07741253254916436,east,Avenida Calouste Gulbenkian 94,,Coimbra,Portugal,"Avenida Calouste Gulbenkian 94, Coimbra 3000-090 Portugal",3000-090
21084112,Cervejaria Montes Claros,0.14530937813438133,south,Rua Doutor Antonio Jose de Almeida 181,,Coimbra,Portugal,"Rua Doutor Antonio Jose de Almeida 181, Coimbra 3000-044 Portugal",3000-044
12979321,Kyoto Garden,0.2447177548188634,south,Rua Lourenco de Almeida Azevedo 24,,Coimbra,Portugal,"Rua Lourenco de Almeida Azevedo 24, Coimbra 3000-250 Portugal",3000-250
2639577,Kyoto House,0.25636153932180344,south,Rua Lourenco de Almeida Azevedo 24,"N 24, R/ch",Coimbra,Portugal,"Rua Lourenco de Almeida Azevedo 24 N 24, R/ch, Coimbra 3000-250 Portugal",3000-250
12164511,Ishi,0.262872420825891,south,Rua Lourenco de Almeida Azevedo,,Coimbra,Portugal,"Rua Lourenco de Almeida Azevedo, Coimbra 3000-250 Portugal",3000-250
12686748,Alta Burguesia,0.19525136457409917,south,Rua Augusta n0 27,,Coimbra,Portugal,"Rua Augusta n0 27, Coimbra 3000-061 Portugal",3000-061
1017576,Pizzaria Eurotropico,0.1486703507921298,southeast,R. Dr. Antonio J Almeida 277,,Coimbra,Portugal,"R. Dr. Antonio J Almeida 277, Coimbra Portugal",
1063893,Pastelaria Venus - Boutique de Pao,0.1262253115757287,east,Avenida Calouste Gulbenkian 131,,Coimbra,Portugal,"Avenida Calouste Gulbenkian 131, Coimbra 3000-092 Portugal",3000-092
8458965,Chantage,0.1879862630810121,southeast,Rua Augusta n 27,,Coimbra,Portugal,"Rua Augusta n 27, Coimbra 3000-061 Portugal",3000-061
5959187,Restaurante Milenio,0.01968506572989502,north,Rua Sa de Miranda 13,,Evora,Portugal,"Rua Sa de Miranda 13, Evora 7000-929 Portugal",7000-929
9824075,Restaurante Casa das Codornizes,0.13268442388609628,east,Rua Da Vista Alegre 9,,Evora,Portugal,"Rua Da Vista Alegre 9, Evora 7000-187 Portugal",7000-187
12156961,Sabores Vegetarianos,0.4363054727540066,east,Praca Joaquim Antonio de Aguiar 18,Dentro da loja Alentejo Natural,Evora,Portugal,"Praca Joaquim Antonio de Aguiar 18 Dentro da loja Alentejo Natural, Evora 7000-510 Portugal",7000-510
17409767,Bar do teatro Garcia de Resende,0.4527520124668839,east,R. de Sao Domingos,,Evora,Portugal,"R. de Sao Domingos, Evora 7000-510 Portugal",7000-510
3250310,TaskaFina,0.4540096200572979,east,Rua do Apostolo 10,,Evora,Portugal,"Rua do Apostolo 10, Evora 7000-528 Portugal",7000-528
1105930,Restaurante Fialho,0.46066280169260865,east,Travessa dos Mascarenhas 16,,Evora,Portugal,"Travessa dos Mascarenhas 16, Evora 7000-557 Portugal",7000-557
6892951,Bistro Barao,0.4724137453560907,east,Rua da Zanguela 8,,Evora,Portugal,"Rua da Zanguela 8, Evora 7000-520 Portugal",7000-520
2654823,Degust'AR,0.43228697583375675,east,"Rua Candido dos Reis, 72",,Evora,Portugal,"Rua Candido dos Reis, 72, Evora 7000-582 Portugal",7000-582
2270380,Restaurante O Templo,0.45453315150934287,east,Rua do Escrivao da Camara 2B,,Evora,Portugal,"Rua do Escrivao da Camara 2B, Evora 7000-524 Portugal",7000-524
14922454,Restaurante Marisqueira O Goncalves,0.4572763140576085,east,"Rua dos Apostolos, 4",,Evora,Portugal,"Rua dos Apostolos, 4, Evora 7000-528 Portugal",7000-528
7381464,Restaurante o Cruz,0.028890263441928393,northwest,Praca 10 de Maio 20,,Evora,Portugal,"Praca 10 de Maio 20, Evora 7000-650 Portugal",7000-650
19971251,Obelix II,0.041638117924901026,northwest,"Rua Lagar dos Dizimos, 21",,Evora,Portugal,"Rua Lagar dos Dizimos, 21, Evora 7000-669 Portugal",7000-669
1105917,Cafe Restaurante Repas,0.034825134915714075,northwest,Praca 10 de Maio 19,,Evora,Portugal,"Praca 10 de Maio 19, Evora 7000-650 Portugal",7000-650
12492790,Pastelaria 1 de Maio,0.026998542264492834,north,Praca 10 de Maio 9,,Evora,Portugal,"Praca 10 de Maio 9, Evora 7000-650 Portugal",7000-650
3863378,Mercador Do Pao,0.07463732727731191,northeast,Rua Miguel Bombarda N0 17,,Evora,Portugal,"Rua Miguel Bombarda N0 17, Evora 7000-919 Portugal",7000-919
15058737,Restaurante / Snack Bar IPDJ,0.0484927817209089,northeast,Rua Da Republica 116,,Evora,Portugal,"Rua Da Republica 116, Evora 7000-656 Portugal",7000-656
3562440,Inn Plaza Pastelaria,0.04145451675414059,southeast,Rua da Republica,,Evora,Portugal,"Rua da Republica, Evora 7000-656 Portugal",7000-656
11854968,EvoraTaste,0.06868882381209426,north,Rua Romao Ramalho 15,,Evora,Portugal,"Rua Romao Ramalho 15, Evora 7000-671 Portugal",7000-671
4131153,Giraldo,0.09611819832098412,north,Praca de Giraldo,,Evora,Portugal,"Praca de Giraldo, Evora 7000-508 Portugal",7000-508
7284815,Evora - Bifanas de Vendas Novas,0.07389556344261282,north,Rua Romao Ramalho 11,,Evora,Portugal,"Rua Romao Ramalho 11, Evora 7000-671 Portugal",7000-671
12675254,Provar a Tradicao O Galhano,0.29939592243361324,southwest,Bairro de Almeirim Rua de Santo Antonio n020,,Evora,Portugal,"Bairro de Almeirim Rua de Santo Antonio n020, Evora 7005-403 Portugal",7005-403
