postal_code,cod_distrito,cod_concelho,cod_localidade,nome_localidade,num_cod_postal,ext_cod_postal,desig_postal,nome_concelho,nome_distrito,LatLong
3800-075,1,5,6684,Aveiro,3800,075,AVEIRO,Aveiro,Aveiro,40.64720889607133%2C-8.642536931808305
3810-377,1,5,6684,Aveiro,3810,377,AVEIRO,Aveiro,Aveiro,40.63837358515656%2C-8.607385936205247
3810-097,1,5,6684,Aveiro,3810,097,AVEIRO,Aveiro,Aveiro,40.63682217825528%2C-8.655857676673321
3800-154,1,5,6684,Aveiro,3800,154,AVEIRO,Aveiro,Aveiro,40.64184498674235%2C-8.65567961027505
3800-155,1,5,6684,Aveiro,3800,155,AVEIRO,Aveiro,Aveiro,40.642600424076264%2C-8.657989965527912
3810-098,1,5,6684,Aveiro,3810,098,AVEIRO,Aveiro,Aveiro,40.63267288004747%2C-8.645777336735968
3800-100,1,5,6684,Aveiro,3800,100,AVEIRO,Aveiro,Aveiro,40.6501001466259%2C-8.641681608564912
3810-099,1,5,6684,Aveiro,3810,099,AVEIRO,Aveiro,Aveiro,40.63692263814807%2C-8.65202282746694
3800-157,1,5,6684,Aveiro,3800,157,AVEIRO,Aveiro,Aveiro,40.64508978444808%2C-8.640566614186868
3800-254,1,5,6684,Aveiro,3800,254,AVEIRO,Aveiro,Aveiro,40.64601771229002%2C-8.636908866182718
3800-158,1,5,6684,Aveiro,3800,158,AVEIRO,Aveiro,Aveiro,40.64193812781845%2C-8.65408345524143
3800-244,1,5,6684,Aveiro,3800,244,AVEIRO,Aveiro,Aveiro,40.644865936650014%2C-8.651960564015408
3800-520,1,5,6684,Aveiro,3800,520,AVEIRO,Aveiro,Aveiro,40.64886174700724%2C-8.634903835066957
3810-046,1,5,6684,Aveiro,3810,046,AVEIRO,Aveiro,Aveiro,40.638824831663015%2C-8.64841320241374
3800-164,1,5,6684,Aveiro,3800,164,AVEIRO,Aveiro,Aveiro,40.64227196639944%2C-8.65100032101477
3800-159,1,5,6684,Aveiro,3800,159,AVEIRO,Aveiro,Aveiro,40.64220846307964%2C-8.649364960755022
3800-167,1,5,6684,Aveiro,3800,167,AVEIRO,Aveiro,Aveiro,40.64373331578976%2C-8.643925843987324
3800-168,1,5,6684,Aveiro,3800,168,AVEIRO,Aveiro,Aveiro,40.644043781495014%2C-8.642212242935145
3800-165,1,5,6684,Aveiro,3800,165,AVEIRO,Aveiro,Aveiro,40.64264177133408%2C-8.649318318252417
3800-166,1,5,6684,Aveiro,3800,166,AVEIRO,Aveiro,Aveiro,40.643226450645%2C-8.64641258511303
3800-160,1,5,6684,Aveiro,3800,160,AVEIRO,Aveiro,Aveiro,40.6426248575884%2C-8.64715787483385
3800-161,1,5,6684,Aveiro,3800,161,AVEIRO,Aveiro,Aveiro,40.64305844203799%2C-8.645293961085883
3800-162,1,5,6684,Aveiro,3800,162,AVEIRO,Aveiro,Aveiro,40.64349351207269%2C-8.64305950456468
3800-163,1,5,6684,Aveiro,3800,163,AVEIRO,Aveiro,Aveiro,40.64381402847886%2C-8.641500462938012
3800-043,1,5,6684,Aveiro,3800,043,AVEIRO,Aveiro,Aveiro,40.65359160171911%2C-8.59122772196923
3800-169,1,5,6684,Aveiro,3800,169,AVEIRO,Aveiro,Aveiro,40.644435833154446%2C-8.650453607561532
3810-101,1,5,6684,Aveiro,3810,101,AVEIRO,Aveiro,Aveiro,40.6364022120038%2C-8.648052059482259
3810-104,1,5,6684,Aveiro,3810,104,AVEIRO,Aveiro,Aveiro,40.628311821261484%2C-8.646474776337584
3810-106,1,5,6684,Aveiro,3810,106,AVEIRO,Aveiro,Aveiro,40.63002656277215%2C-8.64769024673046
3810-102,1,5,6684,Aveiro,3810,102,AVEIRO,Aveiro,Aveiro,40.63223793691665%2C-8.648691285670747
3810-103,1,5,6684,Aveiro,3810,103,AVEIRO,Aveiro,Aveiro,40.63146671522813%2C-8.648555678908288
3800-033,1,5,6684,Aveiro,3800,033,AVEIRO,Aveiro,Aveiro,40.673690727344116%2C-8.629855063328336
3810-552,1,5,6684,Aveiro,3810,552,AVEIRO,Aveiro,Aveiro,40.63336410619642%2C-8.598286669294671
3810-108,1,5,6684,Aveiro,3810,108,AVEIRO,Aveiro,Aveiro,40.63994853978888%2C-8.652231750009113
3810-109,1,5,6684,Aveiro,3810,109,AVEIRO,Aveiro,Aveiro,40.637939278416866%2C-8.650931001017858
3800-098,1,5,6684,Aveiro,3800,098,AVEIRO,Aveiro,Aveiro,40.64526405673794%2C-8.64454111773406
3800-099,1,5,6684,Aveiro,3800,099,AVEIRO,Aveiro,Aveiro,40.64451548877454%2C-8.641654457948384
3800-097,1,5,6684,Aveiro,3800,097,AVEIRO,Aveiro,Aveiro,40.644418575166874%2C-8.641989212241668
3800-096,1,5,6684,Aveiro,3800,096,AVEIRO,Aveiro,Aveiro,40.64515186280713%2C-8.644933808431437
3800-170,1,5,6684,Aveiro,3800,170,AVEIRO,Aveiro,Aveiro,40.64410070206582%2C-8.653927482968793
3800-174,1,5,6684,Aveiro,3800,174,AVEIRO,Aveiro,Aveiro,40.643903063039915%2C-8.647102601356824
3800-172,1,5,6684,Aveiro,3800,172,AVEIRO,Aveiro,Aveiro,40.6438004776193%2C-8.646832495433085
3800-171,1,5,6684,Aveiro,3800,171,AVEIRO,Aveiro,Aveiro,40.64269657422896%2C-8.646356190835167
3800-175,1,5,6684,Aveiro,3800,175,AVEIRO,Aveiro,Aveiro,40.64227453729389%2C-8.647904259355395
3800-177,1,5,6684,Aveiro,3800,177,AVEIRO,Aveiro,Aveiro,40.644320053142415%2C-8.645479359599495
3800-176,1,5,6684,Aveiro,3800,176,AVEIRO,Aveiro,Aveiro,40.64404050245348%2C-8.645654619904656
3810-114,1,5,6684,Aveiro,3810,114,AVEIRO,Aveiro,Aveiro,40.63144480489286%2C-8.65047414045237
3810-111,1,5,6684,Aveiro,3810,111,AVEIRO,Aveiro,Aveiro,40.62923339455805%2C-8.650578566720593
3810-110,1,5,6684,Aveiro,3810,110,AVEIRO,Aveiro,Aveiro,40.63035490246109%2C-8.650715967127757
3810-112,1,5,6684,Aveiro,3810,112,AVEIRO,Aveiro,Aveiro,40.628219550818365%2C-8.650413935255747
3800-178,1,5,6684,Aveiro,3800,178,AVEIRO,Aveiro,Aveiro,40.647047037448665%2C-8.625530586420917
3800-179,1,5,6684,Aveiro,3800,179,AVEIRO,Aveiro,Aveiro,40.642039542780786%2C-8.642009922608182
3800-181,1,5,6684,Aveiro,3800,181,AVEIRO,Aveiro,Aveiro,40.64335272276649%2C-8.657068923143152
3800-182,1,5,6684,Aveiro,3800,182,AVEIRO,Aveiro,Aveiro,40.64119325841216%2C-8.647238496699677
3800-183,1,5,6684,Aveiro,3800,183,AVEIRO,Aveiro,Aveiro,40.64882849236233%2C-8.628528013522512
3800-184,1,5,6684,Aveiro,3800,184,AVEIRO,Aveiro,Aveiro,40.642777524498115%2C-8.651679844165301
3800-186,1,5,6684,Aveiro,3800,186,AVEIRO,Aveiro,Aveiro,40.64672096208023%2C-8.644465597620693
3810-115,1,5,6684,Aveiro,3810,115,AVEIRO,Aveiro,Aveiro,40.63359479362712%2C-8.648308127888685
3800-192,1,5,6684,Aveiro,3800,192,AVEIRO,Aveiro,Aveiro,40.64733450372603%2C-8.626538425779
3800-191,1,5,6684,Aveiro,3800,191,AVEIRO,Aveiro,Aveiro,40.64412654151534%2C-8.626001308326977
3800-190,1,5,6684,Aveiro,3800,190,AVEIRO,Aveiro,Aveiro,40.64869763830624%2C-8.627016655636266
3800-189,1,5,6684,Aveiro,3800,189,AVEIRO,Aveiro,Aveiro,40.64496319207385%2C-8.624879689855572
3810-117,1,5,6684,Aveiro,3810,117,AVEIRO,Aveiro,Aveiro,40.64099063214245%2C-8.653359383526762
3800-193,1,5,6684,Aveiro,3800,193,AVEIRO,Aveiro,Aveiro,40.64860278961586%2C-8.628836697913039
3800-101,1,5,6684,Aveiro,3800,101,AVEIRO,Aveiro,Aveiro,40.64384394200537%2C-8.65474209379436
3800-196,1,5,6684,Aveiro,3800,196,AVEIRO,Aveiro,Aveiro,40.64429748331935%2C-8.649654387532674
3800-194,1,5,6684,Aveiro,3800,194,AVEIRO,Aveiro,Aveiro,40.64391164551505%2C-8.649873152339813
3800-195,1,5,6684,Aveiro,3800,195,AVEIRO,Aveiro,Aveiro,40.64454122485146%2C-8.64903204651265
3810-119,1,5,6684,Aveiro,3810,119,AVEIRO,Aveiro,Aveiro,40.6395484588383%2C-8.653514975992465
3810-120,1,5,6684,Aveiro,3810,120,AVEIRO,Aveiro,Aveiro,40.63930852446301%2C-8.654863284786257
3810-121,1,5,6684,Aveiro,3810,121,AVEIRO,Aveiro,Aveiro,40.637040716084655%2C-8.649158951466157
3810-122,1,5,6684,Aveiro,3810,122,AVEIRO,Aveiro,Aveiro,40.63734660706917%2C-8.656322162249952
3810-123,1,5,6684,Aveiro,3810,123,AVEIRO,Aveiro,Aveiro,40.63919744380684%2C-8.647447687034205
3800-198,1,5,6684,Aveiro,3800,198,AVEIRO,Aveiro,Aveiro,40.64256289172311%2C-8.65710259973161
3810-124,1,5,6684,Aveiro,3810,124,AVEIRO,Aveiro,Aveiro,40.63254383520256%2C-8.627172646607342
3800-103,1,5,6684,Aveiro,3800,103,AVEIRO,Aveiro,Aveiro,40.6438847744451%2C-8.655255044204583
3800-104,1,5,6684,Aveiro,3800,104,AVEIRO,Aveiro,Aveiro,40.64474403798183%2C-8.654534481985547
3800-102,1,5,6684,Aveiro,3800,102,AVEIRO,Aveiro,Aveiro,40.644050083399165%2C-8.654785050236478
3810-386,1,5,6684,Aveiro,3810,386,AVEIRO,Aveiro,Aveiro,40.61793002549839%2C-8.63734796736957
3800-199,1,5,6684,Aveiro,3800,199,AVEIRO,Aveiro,Aveiro,40.64417275175793%2C-8.653740231800208
3800-200,1,5,6684,Aveiro,3800,200,AVEIRO,Aveiro,Aveiro,40.64165793699676%2C-8.654664211487558
3800-202,1,5,6684,Aveiro,3800,202,AVEIRO,Aveiro,Aveiro,40.64230169906977%2C-8.653196748910482
3800-201,1,5,6684,Aveiro,3800,201,AVEIRO,Aveiro,Aveiro,40.64232788118235%2C-8.652944073661908
3800-206,1,5,6684,Aveiro,3800,206,AVEIRO,Aveiro,Aveiro,40.64724126581515%2C-8.636869051372296
3800-207,1,5,6684,Aveiro,3800,207,AVEIRO,Aveiro,Aveiro,40.64768914672409%2C-8.632752156793646
3800-204,1,5,6684,Aveiro,3800,204,AVEIRO,Aveiro,Aveiro,40.6476135178688%2C-8.632302521204874
3800-203,1,5,6684,Aveiro,3800,203,AVEIRO,Aveiro,Aveiro,40.64700327288721%2C-8.636890088361973
3810-125,1,5,6684,Aveiro,3810,125,AVEIRO,Aveiro,Aveiro,40.640509323957474%2C-8.655345584505486
3810-387,1,5,6684,Aveiro,3810,387,AVEIRO,Aveiro,Aveiro,40.61742368968289%2C-8.64942043948449
3800-044,1,5,6684,Aveiro,3800,044,AVEIRO,Aveiro,Aveiro,40.65403559239423%2C-8.586437325390875
3800-208,1,5,6684,Aveiro,3800,208,AVEIRO,Aveiro,Aveiro,40.643039706069295%2C-8.656532951248371
3800-209,1,5,6684,Aveiro,3800,209,AVEIRO,Aveiro,Aveiro,40.642455899358175%2C-8.655922499601608
3800-045,1,5,6684,Aveiro,3800,045,AVEIRO,Aveiro,Aveiro,40.65583453856174%2C-8.577707969223548
3810-505,1,5,6684,Aveiro,3810,505,AVEIRO,Aveiro,Aveiro,40.648111108986164%2C-8.61644493625929
3800-026,1,5,6684,Aveiro,3800,026,AVEIRO,Aveiro,Aveiro,40.658972205889505%2C-8.629874973891045
3810-126,1,5,6684,Aveiro,3810,126,AVEIRO,Aveiro,Aveiro,40.64013069411947%2C-8.656400894244406
3810-127,1,5,6684,Aveiro,3810,127,AVEIRO,Aveiro,Aveiro,40.63755165939853%2C-8.651586350140136
3810-128,1,5,6684,Aveiro,3810,128,AVEIRO,Aveiro,Aveiro,40.64049707830999%2C-8.652975469568853
3810-129,1,5,6684,Aveiro,3810,129,AVEIRO,Aveiro,Aveiro,40.63753302000351%2C-8.650205057093197
3800-087,1,5,6684,Aveiro,3800,087,AVEIRO,Aveiro,Aveiro,40.64931134637094%2C-8.631416426458266
3800-211,1,5,6684,Aveiro,3800,211,AVEIRO,Aveiro,Aveiro,40.64429689008093%2C-8.642997919136407
3810-130,1,5,6684,Aveiro,3810,130,AVEIRO,Aveiro,Aveiro,40.6392588573467%2C-8.656621024504991
3800-237,1,5,6684,Aveiro,3800,237,AVEIRO,Aveiro,Aveiro,40.65403986464165%2C-8.624053356661292
3800-347,1,5,6684,Aveiro,3800,347,AVEIRO,Aveiro,Aveiro,40.676424679917346%2C-8.630301219729313
3800-284,1,5,6684,Aveiro,3800,284,AVEIRO,Aveiro,Aveiro,40.674277711343045%2C-8.632602110231927
3800-555,1,5,6684,Aveiro,3800,555,AVEIRO,Aveiro,Aveiro,40.67476946649249%2C-8.628646058582358
3800-331,1,5,6684,Aveiro,3800,331,AVEIRO,Aveiro,Aveiro,40.67213669252779%2C-8.631200647018131
3800-216,1,5,6684,Aveiro,3800,216,AVEIRO,Aveiro,Aveiro,40.644192004022486%2C-8.653137043718063
3800-214,1,5,6684,Aveiro,3800,214,AVEIRO,Aveiro,Aveiro,40.64454413726748%2C-8.653237027123424
3800-217,1,5,6684,Aveiro,3800,217,AVEIRO,Aveiro,Aveiro,40.649265621037515%2C-8.629562811858579
3810-131,1,5,6684,Aveiro,3810,131,AVEIRO,Aveiro,Aveiro,40.6376493657148%2C-8.655974913070203
3810-389,1,5,6684,Aveiro,3810,389,AVEIRO,Aveiro,Aveiro,40.60967638302876%2C-8.634647371916852
3800-105,1,5,6684,Aveiro,3800,105,AVEIRO,Aveiro,Aveiro,40.643219946101915%2C-8.65638507287204
3810-132,1,5,6684,Aveiro,3810,132,AVEIRO,Aveiro,Aveiro,40.61308252470366%2C-8.617204819656164
3800-809,1,5,6684,Aveiro,3800,809,AVEIRO,Aveiro,Aveiro,40.63934176733479%2C-8.603170195974402
3800-218,1,5,6684,Aveiro,3800,218,AVEIRO,Aveiro,Aveiro,40.649503928627794%2C-8.627517493119981
3800-219,1,5,6684,Aveiro,3800,219,AVEIRO,Aveiro,Aveiro,40.64517323755028%2C-8.635629885316277
3800-220,1,5,6684,Aveiro,3800,220,AVEIRO,Aveiro,Aveiro,40.642564835876335%2C-8.654358754554769
3800-221,1,5,6684,Aveiro,3800,221,AVEIRO,Aveiro,Aveiro,40.642431456282885%2C-8.652206496639883
3800-222,1,5,6684,Aveiro,3800,222,AVEIRO,Aveiro,Aveiro,40.64235054387892%2C-8.653231163984332
3800-223,1,5,6684,Aveiro,3800,223,AVEIRO,Aveiro,Aveiro,40.64219087539952%2C-8.648662982724531
3800-106,1,5,6684,Aveiro,3800,106,AVEIRO,Aveiro,Aveiro,40.64278228375878%2C-8.653289266150258
3800-260,1,5,6684,Aveiro,3800,260,AVEIRO,Aveiro,Aveiro,40.642417896491644%2C-8.643526513947055
3800-224,1,5,6684,Aveiro,3800,224,AVEIRO,Aveiro,Aveiro,40.64203076822273%2C-8.649896625153179
3800-225,1,5,6684,Aveiro,3800,225,AVEIRO,Aveiro,Aveiro,40.642082776610124%2C-8.653541939104809
3800-226,1,5,6684,Aveiro,3800,226,AVEIRO,Aveiro,Aveiro,40.64332506156079%2C-8.656201052120924
3810-136,1,5,6684,Aveiro,3810,136,AVEIRO,Aveiro,Aveiro,40.63935972977136%2C-8.657515524851481
3810-137,1,5,6684,Aveiro,3810,137,AVEIRO,Aveiro,Aveiro,40.619515541595206%2C-8.654174694669349
3810-139,1,5,6684,Aveiro,3810,139,AVEIRO,Aveiro,Aveiro,40.62028463579753%2C-8.653055073639162
3810-140,1,5,6684,Aveiro,3810,140,AVEIRO,Aveiro,Aveiro,40.61893412798076%2C-8.65434295480793
3810-138,1,5,6684,Aveiro,3810,138,AVEIRO,Aveiro,Aveiro,40.61856576427766%2C-8.654655565885838
3800-227,1,5,6684,Aveiro,3800,227,AVEIRO,Aveiro,Aveiro,40.65845071565437%2C-8.614093193423976
3800-231,1,5,6684,Aveiro,3800,231,AVEIRO,Aveiro,Aveiro,40.646230612057366%2C-8.626927532367162
3810-141,1,5,6684,Aveiro,3810,141,AVEIRO,Aveiro,Aveiro,40.637063206355734%2C-8.629852156386955
3810-510,1,5,6684,Aveiro,3810,510,AVEIRO,Aveiro,Aveiro,40.6313211312117%2C-8.614462043725846
3800-233,1,5,6684,Aveiro,3800,233,AVEIRO,Aveiro,Aveiro,40.6583633950024%2C-8.614518257380396
3800-234,1,5,6684,Aveiro,3800,234,AVEIRO,Aveiro,Aveiro,40.64049259236903%2C-8.627754122297041
3800-235,1,5,6684,Aveiro,3800,235,AVEIRO,Aveiro,Aveiro,40.64829360449312%2C-8.640859707469675
3800-236,1,5,6684,Aveiro,3800,236,AVEIRO,Aveiro,Aveiro,40.648153797330906%2C-8.641679570753523
3810-047,1,5,6684,Aveiro,3810,047,AVEIRO,Aveiro,Aveiro,40.63792405694053%2C-8.657013216952285
3810-143,1,5,6684,Aveiro,3810,143,AVEIRO,Aveiro,Aveiro,40.63514740245704%2C-8.647944140657748
3810-031,1,5,6684,Aveiro,3810,031,AVEIRO,Aveiro,Aveiro,40.63255258721312%2C-8.60934603047639
3810-144,1,5,6684,Aveiro,3810,144,AVEIRO,Aveiro,Aveiro,40.63026945426227%2C-8.64853934416331
3800-238,1,5,6684,Aveiro,3800,238,AVEIRO,Aveiro,Aveiro,40.64270550459962%2C-8.652509511496168
3810-145,1,5,6684,Aveiro,3810,145,AVEIRO,Aveiro,Aveiro,40.626881433290066%2C-8.648991379396893
3810-024,1,5,6684,Aveiro,3810,024,AVEIRO,Aveiro,Aveiro,40.628134072924226%2C-8.62650004963752
3800-088,1,5,6684,Aveiro,3800,088,AVEIRO,Aveiro,Aveiro,40.649411948607764%2C-8.630535759045763
3800-089,1,5,6684,Aveiro,3800,089,AVEIRO,Aveiro,Aveiro,40.649655248869735%2C-8.630846544996508
3810-049,1,5,6684,Aveiro,3810,049,AVEIRO,Aveiro,Aveiro,40.635524829971004%2C-8.6512610168863
3810-048,1,5,6684,Aveiro,3810,048,AVEIRO,Aveiro,Aveiro,40.63447509251379%2C-8.650576299713611
3800-239,1,5,6684,Aveiro,3800,239,AVEIRO,Aveiro,Aveiro,40.64315200531953%2C-8.653775004349754
3810-148,1,5,6684,Aveiro,3810,148,AVEIRO,Aveiro,Aveiro,40.638975581634725%2C-8.64887399013779
3800-240,1,5,6684,Aveiro,3800,240,AVEIRO,Aveiro,Aveiro,40.649257824233096%2C-8.6273446041557
3810-390,1,5,6684,Aveiro,3810,390,AVEIRO,Aveiro,Aveiro,40.60980924986363%2C-8.631850022008985
3810-149,1,5,6684,Aveiro,3810,149,AVEIRO,Aveiro,Aveiro,40.636827918693974%2C-8.658987487457471
3810-397,1,5,6684,Aveiro,3810,397,AVEIRO,Aveiro,Aveiro,40.60637288882996%2C-8.646011537136326
3810-210,1,5,6684,Aveiro,3810,210,AVEIRO,Aveiro,Aveiro,40.63985479628163%2C-8.620014072162643
3800-107,1,5,6684,Aveiro,3800,107,AVEIRO,Aveiro,Aveiro,40.64335769790406%2C-8.65440703744998
3810-150,1,5,6684,Aveiro,3810,150,AVEIRO,Aveiro,Aveiro,40.63261421818982%2C-8.65052807113732
3800-243,1,5,6684,Aveiro,3800,243,AVEIRO,Aveiro,Aveiro,40.64243453920125%2C-8.655689589651987
3810-032,1,5,6684,Aveiro,3810,032,AVEIRO,Aveiro,Aveiro,40.63659547556673%2C-8.611786794359357
3810-237,1,5,6684,Aveiro,3810,237,AVEIRO,Aveiro,Aveiro,40.62388844417046%2C-8.628216651429346
3810-151,1,5,6684,Aveiro,3810,151,AVEIRO,Aveiro,Aveiro,40.63918936992267%2C-8.65186423099944
3810-152,1,5,6684,Aveiro,3810,152,AVEIRO,Aveiro,Aveiro,40.63919067089955%2C-8.653949885333027
3810-153,1,5,6684,Aveiro,3810,153,AVEIRO,Aveiro,Aveiro,40.63722529756904%2C-8.65668723387716
3800-108,1,5,6684,Aveiro,3800,108,AVEIRO,Aveiro,Aveiro,40.64341512898269%2C-8.65478019196159
3810-704,1,5,6684,Aveiro,3810,704,AVEIRO,Aveiro,Aveiro,40.610968856792%2C-8.640894751939397
3810-155,1,5,6684,Aveiro,3810,155,AVEIRO,Aveiro,Aveiro,40.63960495498838%2C-8.65425433539264
3800-245,1,5,6684,Aveiro,3800,245,AVEIRO,Aveiro,Aveiro,40.64790212121095%2C-8.628152879715808
3810-160,1,5,6684,Aveiro,3810,160,AVEIRO,Aveiro,Aveiro,40.64104518792164%2C-8.615308179586547
3810-551,1,5,6684,Aveiro,3810,551,AVEIRO,Aveiro,Aveiro,40.64080231528699%2C-8.613085863390479
3810-159,1,5,6684,Aveiro,3810,159,AVEIRO,Aveiro,Aveiro,40.63860017245371%2C-8.60394844739847
3810-157,1,5,6684,Aveiro,3810,157,AVEIRO,Aveiro,Aveiro,40.64038044706213%2C-8.616596720489316
3810-158,1,5,6684,Aveiro,3810,158,AVEIRO,Aveiro,Aveiro,40.63967018390043%2C-8.611537376994779
3800-246,1,5,6684,Aveiro,3800,246,AVEIRO,Aveiro,Aveiro,40.64236801074989%2C-8.656092783473454
3800-247,1,5,6684,Aveiro,3800,247,AVEIRO,Aveiro,Aveiro,40.64216948101184%2C-8.655838355116932
3800-249,1,5,6684,Aveiro,3800,249,AVEIRO,Aveiro,Aveiro,40.64578904585844%2C-8.644595831758298
3800-250,1,5,6684,Aveiro,3800,250,AVEIRO,Aveiro,Aveiro,40.64309418493645%2C-8.654380717962574
3810-163,1,5,6684,Aveiro,3810,163,AVEIRO,Aveiro,Aveiro,40.62615432140177%2C-8.631348206143466
3810-164,1,5,6684,Aveiro,3810,164,AVEIRO,Aveiro,Aveiro,40.63811700917732%2C-8.608708139541877
3810-165,1,5,6684,Aveiro,3810,165,AVEIRO,Aveiro,Aveiro,40.63158138105978%2C-8.622190093124878
3810-604,1,5,6684,Aveiro,3810,604,AVEIRO,Aveiro,Aveiro,40.609816010186314%2C-8.64805449303177
3810-166,1,5,6684,Aveiro,3810,166,AVEIRO,Aveiro,Aveiro,40.63027560292885%2C-8.649043819017615
3810-167,1,5,6684,Aveiro,3810,167,AVEIRO,Aveiro,Aveiro,40.63352985740953%2C-8.636305015270702
3810-169,1,5,6684,Aveiro,3810,169,AVEIRO,Aveiro,Aveiro,40.634979376300976%2C-8.652430290482767
3810-428,1,5,6684,Aveiro,3810,428,AVEIRO,Aveiro,Aveiro,40.63900808147993%2C-8.65777455178103
3810-171,1,5,6684,Aveiro,3810,171,AVEIRO,Aveiro,Aveiro,40.6384959843393%2C-8.657875402995126
3800-251,1,5,6684,Aveiro,3800,251,AVEIRO,Aveiro,Aveiro,40.64355115666426%2C-8.652457630804
3810-176,1,5,6684,Aveiro,3810,176,AVEIRO,Aveiro,Aveiro,40.62308146534567%2C-8.631441103368171
3810-175,1,5,6684,Aveiro,3810,175,AVEIRO,Aveiro,Aveiro,40.62716941603573%2C-8.63795378520351
3810-177,1,5,6684,Aveiro,3810,177,AVEIRO,Aveiro,Aveiro,40.62109492408205%2C-8.62837169621815
3810-178,1,5,6684,Aveiro,3810,178,AVEIRO,Aveiro,Aveiro,40.62019678559747%2C-8.626907127827552
3810-173,1,5,6684,Aveiro,3810,173,AVEIRO,Aveiro,Aveiro,40.624556779871625%2C-8.634325122692657
3810-174,1,5,6684,Aveiro,3810,174,AVEIRO,Aveiro,Aveiro,40.62129909195767%2C-8.629345623064628
3810-172,1,5,6684,Aveiro,3810,172,AVEIRO,Aveiro,Aveiro,40.62714244460879%2C-8.638430791876338
3810-495,1,5,6684,Aveiro,3810,495,AVEIRO,Aveiro,Aveiro,40.64072467929851%2C-8.611277856461383
3810-179,1,5,6684,Aveiro,3810,179,AVEIRO,Aveiro,Aveiro,40.64076629775496%2C-8.655046713109067
3800-252,1,5,6684,Aveiro,3800,252,AVEIRO,Aveiro,Aveiro,40.64343598910433%2C-8.655562360546307
3810-184,1,5,6684,Aveiro,3810,184,AVEIRO,Aveiro,Aveiro,40.637462622797564%2C-8.64989705596115
3810-185,1,5,6684,Aveiro,3810,185,AVEIRO,Aveiro,Aveiro,40.6347046051703%2C-8.646276041525235
3810-182,1,5,6684,Aveiro,3810,182,AVEIRO,Aveiro,Aveiro,40.63550020130109%2C-8.647169085075856
3810-181,1,5,6684,Aveiro,3810,181,AVEIRO,Aveiro,Aveiro,40.637227324998804%2C-8.64958597599834
3810-183,1,5,6684,Aveiro,3810,183,AVEIRO,Aveiro,Aveiro,40.6333790916502%2C-8.645638118041362
3800-109,1,5,6684,Aveiro,3800,109,AVEIRO,Aveiro,Aveiro,40.65592983680994%2C-8.626323840944838
3810-186,1,5,6684,Aveiro,3810,186,AVEIRO,Aveiro,Aveiro,40.63757640242823%2C-8.64949112228365
3800-256,1,5,6684,Aveiro,3800,256,AVEIRO,Aveiro,Aveiro,40.64715337783991%2C-8.650679894782321
3800-257,1,5,6684,Aveiro,3800,257,AVEIRO,Aveiro,Aveiro,40.64580328861424%2C-8.652523399119518
3800-258,1,5,6684,Aveiro,3800,258,AVEIRO,Aveiro,Aveiro,40.64373769191566%2C-8.655548531636423
3810-187,1,5,6684,Aveiro,3810,187,AVEIRO,Aveiro,Aveiro,40.635829302122566%2C-8.64958962489103
3800-259,1,5,6684,Aveiro,3800,259,AVEIRO,Aveiro,Aveiro,40.64282684787303%2C-8.654430279121977
3810-188,1,5,6684,Aveiro,3810,188,AVEIRO,Aveiro,Aveiro,40.637006147727746%2C-8.64578195836437
3810-050,1,5,6684,Aveiro,3810,050,AVEIRO,Aveiro,Aveiro,40.63102583777182%2C-8.650378776197874
3800-261,1,5,6684,Aveiro,3800,261,AVEIRO,Aveiro,Aveiro,40.64619886739991%2C-8.641879604937632
3800-262,1,5,6684,Aveiro,3800,262,AVEIRO,Aveiro,Aveiro,40.64757710839238%2C-8.637294244026481
3810-189,1,5,6684,Aveiro,3810,189,AVEIRO,Aveiro,Aveiro,40.63962121995948%2C-8.62998490778992
3810-190,1,5,6684,Aveiro,3810,190,AVEIRO,Aveiro,Aveiro,40.630669650490994%2C-8.615479160110771
3810-191,1,5,6684,Aveiro,3810,191,AVEIRO,Aveiro,Aveiro,40.627866913669855%2C-8.650566837829473
3800-265,1,5,6684,Aveiro,3800,265,AVEIRO,Aveiro,Aveiro,40.654191240523886%2C-8.620008601882057
3800-263,1,5,6684,Aveiro,3800,263,AVEIRO,Aveiro,Aveiro,40.65410304223561%2C-8.622238245848473
3800-267,1,5,6684,Aveiro,3800,267,AVEIRO,Aveiro,Aveiro,40.644538065012235%2C-8.653548024265767
3810-391,1,5,6684,Aveiro,3810,391,AVEIRO,Aveiro,Aveiro,40.606515270916724%2C-8.637336603508038
3800-110,1,5,6684,Aveiro,3800,110,AVEIRO,Aveiro,Aveiro,40.64307336883293%2C-8.657408300120249
3800-269,1,5,6684,Aveiro,3800,269,AVEIRO,Aveiro,Aveiro,40.642294482796274%2C-8.654398170179856
3800-270,1,5,6684,Aveiro,3800,270,AVEIRO,Aveiro,Aveiro,40.64196146170968%2C-8.654578488068218
3800-271,1,5,6684,Aveiro,3800,271,AVEIRO,Aveiro,Aveiro,40.6443296691997%2C-8.655445616627103
3800-272,1,5,6684,Aveiro,3800,272,AVEIRO,Aveiro,Aveiro,40.64260353263967%2C-8.657457477850008
3800-273,1,5,6684,Aveiro,3800,273,AVEIRO,Aveiro,Aveiro,40.64189212744998%2C-8.655183023242307
3810-051,1,5,6684,Aveiro,3810,051,AVEIRO,Aveiro,Aveiro,40.63973312220042%2C-8.655301021488897
