location_id,name,distance,bearing,address_obj.street1,address_obj.street2,address_obj.city,address_obj.country,address_obj.postalcode,address_obj.address_string
1225207,Hotel Residencial Sao Nicolau,0.48364893634718004,southeast,Avenida Joao XXI 732,,Braga,Portugal,4715-036,"Avenida Joao XXI 732, Braga 4715-036 Portugal"
7899143,Vila Gale Evora,0.5596364085525306,east,Avenida Tulio Espanca,,Evora,Portugal,7005-840,"Avenida Tulio Espanca, Evora 7005-840 Portugal"
249550,Evora Hotel,0.5389244892440881,southwest,Av. Tulio Espanca Apart. 93,,Evora,Portugal,7002-502,"Av. Tulio Espanca Apart. 93, Evora 7002-502 Portugal"
253490,M'AR De AR Muralhas,0.6585191583474527,east,Travessa da Palmeira 4,ex. Hotel da Cartuxa,Evora,Portugal,7000-546,"Travessa da Palmeira 4 ex. Hotel da Cartuxa, Evora 7000-546 Portugal"
5016385,Moov Hotel Evora,0.7353981790412149,east,Rua do Raimundo 99,,Evora,Portugal,7000-661,"Rua do Raimundo 99, Evora 7000-661 Portugal"
206917,ibis Evora,0.7296436442774199,east,Rua de Viana 18,Qta. Tapada Urb. Muralha,Evora,Portugal,7000-968,"Rua de Viana 18 Qta. Tapada Urb. Muralha, Evora 7000-968 Portugal"
506100,Vitoria Stone Hotel,0.7939188145121764,southeast,Rua Diana de Liz 5,,Evora,Portugal,7005-413,"Rua Diana de Liz 5, Evora 7005-413 Portugal"
304420,Casa de Sam Pedro,0.17530025494659868,north,Quinta de Sam Pedro,,Evora,Portugal,7000-173,"Quinta de Sam Pedro, Evora 7000-173 Portugal"
506848,Stay Hotel Evora Centro,0.7478293782278336,east,Travessa da Milheira 19,,Evora,Portugal,7000-545,"Travessa da Milheira 19, Evora 7000-545 Portugal"
253488,Albergaria Do Calvario,0.7408950185891584,northeast,Travessa Dos Lagares 3,,Evora,Portugal,7000-565,"Travessa Dos Lagares 3, Evora 7000-565 Portugal"
1140650,M'Ar De Ar Aqueduto,0.797180665988967,northeast,Rua Candido dos Reis 72,,Evora,Portugal,7000-582,"Rua Candido dos Reis 72, Evora 7000-582 Portugal"
,,,,,,,,,
666902,Residencial Joao Capela,1.0146676967049852,southeast,Rua do Sol,,Aveiro,Portugal,3810-832,"Rua do Sol, Aveiro 3810-832 Portugal"
304420,Casa de Sam Pedro,0.21725954084414428,west,Quinta de Sam Pedro,,Evora,Portugal,7000-173,"Quinta de Sam Pedro, Evora 7000-173 Portugal"
506848,Stay Hotel Evora Centro,0.49960499100243655,east,Travessa da Milheira 19,,Evora,Portugal,7000-545,"Travessa da Milheira 19, Evora 7000-545 Portugal"
7899143,Vila Gale Evora,0.3918458216279872,southeast,Avenida Tulio Espanca,,Evora,Portugal,7005-840,"Avenida Tulio Espanca, Evora 7005-840 Portugal"
249550,Evora Hotel,0.7860411668328133,southwest,Av. Tulio Espanca Apart. 93,,Evora,Portugal,7002-502,"Av. Tulio Espanca Apart. 93, Evora 7002-502 Portugal"
253490,M'AR De AR Muralhas,0.431634614737908,east,Travessa da Palmeira 4,ex. Hotel da Cartuxa,Evora,Portugal,7000-546,"Travessa da Palmeira 4 ex. Hotel da Cartuxa, Evora 7000-546 Portugal"
5016385,Moov Hotel Evora,0.5182239166340196,east,Rua do Raimundo 99,,Evora,Portugal,7000-661,"Rua do Raimundo 99, Evora 7000-661 Portugal"
206917,ibis Evora,0.5604720571909064,southeast,Rua de Viana 18,Qta. Tapada Urb. Muralha,Evora,Portugal,7000-968,"Rua de Viana 18 Qta. Tapada Urb. Muralha, Evora 7000-968 Portugal"
506100,Vitoria Stone Hotel,0.6540137403798305,southeast,Rua Diana de Liz 5,,Evora,Portugal,7005-413,"Rua Diana de Liz 5, Evora 7005-413 Portugal"
253488,Albergaria Do Calvario,0.48729332801376746,northeast,Travessa Dos Lagares 3,,Evora,Portugal,7000-565,"Travessa Dos Lagares 3, Evora 7000-565 Portugal"
1140650,M'Ar De Ar Aqueduto,0.5455592138116926,northeast,Rua Candido dos Reis 72,,Evora,Portugal,7000-582,"Rua Candido dos Reis 72, Evora 7000-582 Portugal"
23400627,B&B Hotel Lisboa Montijo,0.7641649618081827,northwest,"Avenida D. Afonso Henriques, 34",,Montijo,Portugal,2870-154,"Avenida D. Afonso Henriques, 34, Montijo 2870-154 Portugal"
6967011,Hotel Botanico de Coimbra,0.8809220558699228,west,Bairro de Sao Jose No. 15,,Coimbra,Portugal,3030-207,"Bairro de Sao Jose No. 15, Coimbra 3030-207 Portugal"
12618422,Hotel Ibn-Arrik,0.9710918385109873,west,Rua Alexandre Herculano 18 24,,Coimbra,Portugal,3000-019,"Rua Alexandre Herculano 18 24, Coimbra 3000-019 Portugal"
269562,Pensao Residencial Antunes,1.0088711421363488,west,Rua Castro Matoso 8,,Coimbra,Portugal,3000-104,"Rua Castro Matoso 8, Coimbra 3000-104 Portugal"
231468,"Hotel Coimbra Aeminium, Affiliated by Melia",1.0910044711583147,northwest,Avenida Armando Gonsalves 20,,Coimbra,Portugal,3000-059,"Avenida Armando Gonsalves 20, Coimbra 3000-059 Portugal"
10493825,Despertar Saudade AL,1.0558531856600102,northwest,Praca da Republica No 8,,Coimbra,Portugal,3000-343,"Praca da Republica No 8, Coimbra 3000-343 Portugal"
,,,,,,,,,
624962,Hotel Jardim,1.0207979023455447,northwest,Praceta Afonso V,,Aveiro,Portugal,3810-094,"Praceta Afonso V, Aveiro 3810-094 Portugal"
575990,Melia Ria,1.0388482717270535,northwest,Cais da Fonte Nova,Lote 5,Aveiro,Portugal,3810-200,"Cais da Fonte Nova Lote 5, Aveiro 3810-200 Portugal"
231461,Hotel Afonso V,1.071100189610688,northwest,Rua do Doutor Manuel das Neves 65,,Aveiro,Portugal,3810-101,"Rua do Doutor Manuel das Neves 65, Aveiro 3810-101 Portugal"
,,,,,,,,,
,,,,,,,,,
206384,Braga Flag Hotel,0.28969774356757777,northwest,Rua Damiana Maria da Silva 20,,Braga,Portugal,4705-085,"Rua Damiana Maria da Silva 20, Braga 4705-085 Portugal"
506100,Vitoria Stone Hotel,0.047705374567589054,southwest,Rua Diana de Liz 5,,Evora,Portugal,7005-413,"Rua Diana de Liz 5, Evora 7005-413 Portugal"
206917,ibis Evora,0.10341071505717384,northwest,Rua de Viana 18,Qta. Tapada Urb. Muralha,Evora,Portugal,7000-968,"Rua de Viana 18 Qta. Tapada Urb. Muralha, Evora 7000-968 Portugal"
5016385,Moov Hotel Evora,0.2657421268624915,north,Rua do Raimundo 99,,Evora,Portugal,7000-661,"Rua do Raimundo 99, Evora 7000-661 Portugal"
253490,M'AR De AR Muralhas,0.33141402518990803,north,Travessa da Palmeira 4,ex. Hotel da Cartuxa,Evora,Portugal,7000-546,"Travessa da Palmeira 4 ex. Hotel da Cartuxa, Evora 7000-546 Portugal"
7899143,Vila Gale Evora,0.2642481450000156,northwest,Avenida Tulio Espanca,,Evora,Portugal,7005-840,"Avenida Tulio Espanca, Evora 7005-840 Portugal"
506848,Stay Hotel Evora Centro,0.4478959703699332,north,Travessa da Milheira 19,,Evora,Portugal,7000-545,"Travessa da Milheira 19, Evora 7000-545 Portugal"
304420,Casa de Sam Pedro,0.8637296760677704,northwest,Quinta de Sam Pedro,,Evora,Portugal,7000-173,"Quinta de Sam Pedro, Evora 7000-173 Portugal"
253488,Albergaria Do Calvario,0.7034984068265853,north,Travessa Dos Lagares 3,,Evora,Portugal,7000-565,"Travessa Dos Lagares 3, Evora 7000-565 Portugal"
1140650,M'Ar De Ar Aqueduto,0.7517076824397911,north,Rua Candido dos Reis 72,,Evora,Portugal,7000-582,"Rua Candido dos Reis 72, Evora 7000-582 Portugal"
640075,Residencial Os Manueis,0.39100015843700153,north,Rua do Raimundo no 35,,Evora,Portugal,7000-661,"Rua do Raimundo no 35, Evora 7000-661 Portugal"
,,,,,,,,,
253488,Albergaria Do Calvario,0.10387217270977392,west,Travessa Dos Lagares 3,,Evora,Portugal,7000-565,"Travessa Dos Lagares 3, Evora 7000-565 Portugal"
1140650,M'Ar De Ar Aqueduto,0.09629342106773241,northwest,Rua Candido dos Reis 72,,Evora,Portugal,7000-582,"Rua Candido dos Reis 72, Evora 7000-582 Portugal"
506848,Stay Hotel Evora Centro,0.23352350092330626,south,Travessa da Milheira 19,,Evora,Portugal,7000-545,"Travessa da Milheira 19, Evora 7000-545 Portugal"
304420,Casa de Sam Pedro,0.7325775057769555,west,Quinta de Sam Pedro,,Evora,Portugal,7000-173,"Quinta de Sam Pedro, Evora 7000-173 Portugal"
253490,M'AR De AR Muralhas,0.37046055171898756,south,Travessa da Palmeira 4,ex. Hotel da Cartuxa,Evora,Portugal,7000-546,"Travessa da Palmeira 4 ex. Hotel da Cartuxa, Evora 7000-546 Portugal"
5016385,Moov Hotel Evora,0.41585789978796533,south,Rua do Raimundo 99,,Evora,Portugal,7000-661,"Rua do Raimundo 99, Evora 7000-661 Portugal"
206917,ibis Evora,0.5936002277692706,south,Rua de Viana 18,Qta. Tapada Urb. Muralha,Evora,Portugal,7000-968,"Rua de Viana 18 Qta. Tapada Urb. Muralha, Evora 7000-968 Portugal"
506100,Vitoria Stone Hotel,0.7162343346973354,south,Rua Diana de Liz 5,,Evora,Portugal,7005-413,"Rua Diana de Liz 5, Evora 7005-413 Portugal"
7899143,Vila Gale Evora,0.5542181563548088,south,Avenida Tulio Espanca,,Evora,Portugal,7005-840,"Avenida Tulio Espanca, Evora 7005-840 Portugal"
207107,Pousada Convento de Evora,0.3034310595241783,southeast,Largo do Conde de Vila Flor 4,,Evora,Portugal,7000-804,"Largo do Conde de Vila Flor 4, Evora 7000-804 Portugal"
,,,,,,,,,
1142300,Hotel Tabua,0.061888124111012875,west,Rua Professor Doutor Caeiro da Matta,,Coimbra,Portugal,3420-335,"Rua Professor Doutor Caeiro da Matta, Coimbra 3420-335 Portugal"
625119,Hotel Provincia,0.4502323213142782,east,"EN 256, Km 19.5",Apartado 54,Reguengos de Monsaraz,Portugal,7200-999,"EN 256, Km 19.5 Apartado 54, Reguengos de Monsaraz 7200-999 Portugal"
607003,Graca Hotel,0.923966155598987,east,Q.ta Branca do Faial lote 4,,Evora,Portugal,7005-862,"Q.ta Branca do Faial lote 4, Evora 7005-862 Portugal"
10170051,Evora Olive Hotel,0.16433450189030424,west,Rua de Eborim 18,,Evora,Portugal,7000-659,"Rua de Eborim 18, Evora 7000-659 Portugal"
506861,Hotel Dom Fernando,0.336919985745537,southwest,"Av. Dr. Francisco Barahona, 2",,Evora,Portugal,7005-150,"Av. Dr. Francisco Barahona, 2, Evora 7005-150 Portugal"
23850713,Mourasuites Hotel,0.15430324360827727,northwest,Largo da Portas de Moura 28,,Evora,Portugal,7000-647,"Largo da Portas de Moura 28, Evora 7000-647 Portugal"
23710954,Casa Soure Suites and apartements,0.20241269110312365,northwest,Rua da Misericordia n0 9,,Evora,Portugal,7000-654,"Rua da Misericordia n0 9, Evora 7000-654 Portugal"
261349,The Noble House,0.24120185683731782,northwest,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
12579601,The Noble House,0.23903306593786391,northwest,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
1395253,Planicie,0.2191244497307965,northwest,Rua Miguel Bombarda 40,,Evora,Portugal,7000-919,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal"
238059,Hotel Solar de Monfalim,0.22934922802891633,northwest,Largo da Misericordia 01,,Evora,Portugal,7000-646,"Largo da Misericordia 01, Evora 7000-646 Portugal"
,,,,,,,,,
2045073,Basic Braga by AXIS,0.17700606212608405,east,Largo Maximinos,,Braga,Portugal,4700,"Largo Maximinos, Braga 4700 Portugal"
262247,Urban Hotel Estacao,0.2518340275738822,northeast,Largo da Estacao 13,,Braga,Portugal,4700-223,"Largo da Estacao 13, Braga 4700-223 Portugal"
12309289,Burgus Tribute & Design Hotel,0.5451286835299619,east,Rua Dom Afonso Henriques 28,,Braga,Portugal,4700-030,"Rua Dom Afonso Henriques 28, Braga 4700-030 Portugal"
324283,Hotel Dona Sofia,0.6714247484493281,east,Largo Sao Joao do Souto 131,S. João Do Souto,Braga,Portugal,4700-326,"Largo Sao Joao do Souto 131 S. João Do Souto, Braga 4700-326 Portugal"
17599767,Porta Nova Collection House,0.5028101742333834,east,Rua Dom Diogo de Sousa No. 6,,Braga,Portugal,4700-422,"Rua Dom Diogo de Sousa No. 6, Braga 4700-422 Portugal"
1853240,Terrace House,0.7560367404173439,east,Rua de Sao Marcos 80,São João do Souto,Braga,Portugal,4700-328,"Rua de Sao Marcos 80 São João do Souto, Braga 4700-328 Portugal"
206910,ibis Braga Centro Hotel,0.7333384856020133,northeast,Rua do Carmo 38,,Braga,Portugal,4700-309,"Rua do Carmo 38, Braga 4700-309 Portugal"
17790288,Hotel Moon & Sun Braga,0.7605086019565818,east,Rua dos Capelistas 85,,Braga,Portugal,4700-307,"Rua dos Capelistas 85, Braga 4700-307 Portugal"
13804355,Vila Gale Collection Braga,0.7709333446083918,east,Largo Carlos Amarante,,Braga,Portugal,4700-308,"Largo Carlos Amarante, Braga 4700-308 Portugal"
4053170,Mercure Braga Centro,0.9791614312418604,east,Praceta Joao XXI,,Braga,Portugal,4715-036,"Praceta Joao XXI, Braga 4715-036 Portugal"
206384,Braga Flag Hotel,0.9726074077034179,northwest,Rua Damiana Maria da Silva 20,,Braga,Portugal,4705-085,"Rua Damiana Maria da Silva 20, Braga 4705-085 Portugal"
263805,Moderna,0.0993995100402715,southwest,Rua Adelino Veiga 49,,Coimbra,Portugal,3000-003,"Rua Adelino Veiga 49, Coimbra 3000-003 Portugal"
254150,Hotel Oslo Coimbra,0.11595675601180591,southwest,Avenida Fernao de Magalhaes 25,,Coimbra,Portugal,3000-175,"Avenida Fernao de Magalhaes 25, Coimbra 3000-175 Portugal"
1582430,Pensao Flor de Coimbra,0.1420032449752993,south,Rua do Poco 5,,Coimbra,Portugal,,"Rua do Poco 5, Coimbra Portugal"
3236070,Hotel Vitoria,0.1407562247244571,southwest,Rua da Sota 9 11,,Coimbra,Portugal,3000-392,"Rua da Sota 9 11, Coimbra 3000-392 Portugal"
206907,Hotel Astoria,0.20296441292258804,south,Avenida Emidio Navarro 21,,Coimbra,Portugal,3000-150,"Avenida Emidio Navarro 21, Coimbra 3000-150 Portugal"
233030,Braganca Hotel,0.1329350859129343,southwest,Largo das Ameias 10,,Coimbra,Portugal,3000-024,"Largo das Ameias 10, Coimbra 3000-024 Portugal"
254147,Internacional,0.1692073323918142,southwest,Avenida Emidio Navarro 4,,Coimbra,Portugal,3000-150,"Avenida Emidio Navarro 4, Coimbra 3000-150 Portugal"
233032,Quinta Das Lagrimas,0.8842870507261404,south,Rua Antonio Augusto Goncalves,,Coimbra,Portugal,3041-901,"Rua Antonio Augusto Goncalves, Coimbra 3041-901 Portugal"
229650,Stay Hotel Coimbra Centro,0.16212500111097797,northwest,Avenida Fernao de Magalhaes 199,,Coimbra,Portugal,3000-176,"Avenida Fernao de Magalhaes 199, Coimbra 3000-176 Portugal"
233031,Lusitano Hotel,0.9443338062578209,west,Avenue Da Fronteira,,Coimbra,Portugal,6355,"Avenue Da Fronteira, Coimbra 6355 Portugal"
10493825,Despertar Saudade AL,0.2943343945483511,southeast,Praca da Republica No 8,,Coimbra,Portugal,3000-343,"Praca da Republica No 8, Coimbra 3000-343 Portugal"
231468,"Hotel Coimbra Aeminium, Affiliated by Melia",0.6518534164604355,northeast,Avenida Armando Gonsalves 20,,Coimbra,Portugal,3000-059,"Avenida Armando Gonsalves 20, Coimbra 3000-059 Portugal"
269562,Pensao Residencial Antunes,0.39437741583948177,southeast,Rua Castro Matoso 8,,Coimbra,Portugal,3000-104,"Rua Castro Matoso 8, Coimbra 3000-104 Portugal"
12618422,Hotel Ibn-Arrik,0.4103811269003084,southeast,Rua Alexandre Herculano 18 24,,Coimbra,Portugal,3000-019,"Rua Alexandre Herculano 18 24, Coimbra 3000-019 Portugal"
23512087,Pharmacia Guest House,0.3433263168567209,southwest,Rua Ferreira Borges 139,,Coimbra,Portugal,3000-180,"Rua Ferreira Borges 139, Coimbra 3000-180 Portugal"
6967011,Hotel Botanico de Coimbra,0.6995996860711842,southeast,Bairro de Sao Jose No. 15,,Coimbra,Portugal,3030-207,"Bairro de Sao Jose No. 15, Coimbra 3030-207 Portugal"
12615254,Sapientia Boutique Hotel,0.3813411425005476,south,Rua Jose Falcao N 4,,Coimbra,Portugal,3000-062,"Rua Jose Falcao N 4, Coimbra 3000-062 Portugal"
206909,Hotel ibis Coimbra Centro,0.48849802755772176,south,Hotel Ibis Avenida Emidio Navarro 70,Edificio Topazio,Coimbra,Portugal,3000-150,"Hotel Ibis Avenida Emidio Navarro 70 Edificio Topazio, Coimbra 3000-150 Portugal"
23400627,B&B Hotel Lisboa Montijo,0.5917773822825776,southeast,"Avenida D. Afonso Henriques, 34",,Montijo,Portugal,2870-154,"Avenida D. Afonso Henriques, 34, Montijo 2870-154 Portugal"
23836469,Hastens Sleep Spa - CBR Boutique Hotel,0.3941372955506919,southwest,Largo da Portagem 27,,Coimbra,Portugal,3000-337,"Largo da Portagem 27, Coimbra 3000-337 Portugal"
,,,,,,,,,
1642686,Tartaruga,0.1355515527661485,south,Bico do Muranzel,"Torreira,",Aveiro,Portugal,3800-364,"Bico do Muranzel Torreira,, Aveiro 3800-364 Portugal"
304420,Casa de Sam Pedro,0.19826724605742793,northwest,Quinta de Sam Pedro,,Evora,Portugal,7000-173,"Quinta de Sam Pedro, Evora 7000-173 Portugal"
506848,Stay Hotel Evora Centro,0.5312934020222765,east,Travessa da Milheira 19,,Evora,Portugal,7000-545,"Travessa da Milheira 19, Evora 7000-545 Portugal"
7899143,Vila Gale Evora,0.4030544029197842,southeast,Avenida Tulio Espanca,,Evora,Portugal,7005-840,"Avenida Tulio Espanca, Evora 7005-840 Portugal"
249550,Evora Hotel,0.749380816326583,southwest,Av. Tulio Espanca Apart. 93,,Evora,Portugal,7002-502,"Av. Tulio Espanca Apart. 93, Evora 7002-502 Portugal"
253490,M'AR De AR Muralhas,0.45709025349507887,east,Travessa da Palmeira 4,ex. Hotel da Cartuxa,Evora,Portugal,7000-546,"Travessa da Palmeira 4 ex. Hotel da Cartuxa, Evora 7000-546 Portugal"
5016385,Moov Hotel Evora,0.5416742247531995,east,Rua do Raimundo 99,,Evora,Portugal,7000-661,"Rua do Raimundo 99, Evora 7000-661 Portugal"
206917,ibis Evora,0.5737393971609156,southeast,Rua de Viana 18,Qta. Tapada Urb. Muralha,Evora,Portugal,7000-968,"Rua de Viana 18 Qta. Tapada Urb. Muralha, Evora 7000-968 Portugal"
506100,Vitoria Stone Hotel,0.6623467862565536,southeast,Rua Diana de Liz 5,,Evora,Portugal,7005-413,"Rua Diana de Liz 5, Evora 7005-413 Portugal"
253488,Albergaria Do Calvario,0.5239614746822486,northeast,Travessa Dos Lagares 3,,Evora,Portugal,7000-565,"Travessa Dos Lagares 3, Evora 7000-565 Portugal"
1140650,M'Ar De Ar Aqueduto,0.5821923834913957,northeast,Rua Candido dos Reis 72,,Evora,Portugal,7000-582,"Rua Candido dos Reis 72, Evora 7000-582 Portugal"
231468,"Hotel Coimbra Aeminium, Affiliated by Melia",0.5761816884735032,northwest,Avenida Armando Gonsalves 20,,Coimbra,Portugal,3000-059,"Avenida Armando Gonsalves 20, Coimbra 3000-059 Portugal"
10493825,Despertar Saudade AL,0.6674826886466683,west,Praca da Republica No 8,,Coimbra,Portugal,3000-343,"Praca da Republica No 8, Coimbra 3000-343 Portugal"
23400627,B&B Hotel Lisboa Montijo,0.3771874011922282,west,"Avenida D. Afonso Henriques, 34",,Montijo,Portugal,2870-154,"Avenida D. Afonso Henriques, 34, Montijo 2870-154 Portugal"
12618422,Hotel Ibn-Arrik,0.6531926611490741,west,Rua Alexandre Herculano 18 24,,Coimbra,Portugal,3000-019,"Rua Alexandre Herculano 18 24, Coimbra 3000-019 Portugal"
269562,Pensao Residencial Antunes,0.701653391408051,west,Rua Castro Matoso 8,,Coimbra,Portugal,3000-104,"Rua Castro Matoso 8, Coimbra 3000-104 Portugal"
6967011,Hotel Botanico de Coimbra,0.7512466076890736,southwest,Bairro de Sao Jose No. 15,,Coimbra,Portugal,3030-207,"Bairro de Sao Jose No. 15, Coimbra 3030-207 Portugal"
12615254,Sapientia Boutique Hotel,1.0032533122676885,west,Rua Jose Falcao N 4,,Coimbra,Portugal,3000-062,"Rua Jose Falcao N 4, Coimbra 3000-062 Portugal"
233031,Lusitano Hotel,1.1461669589475776,northeast,Avenue Da Fronteira,,Coimbra,Portugal,6355,"Avenue Da Fronteira, Coimbra 6355 Portugal"
23400627,B&B Hotel Lisboa Montijo,0.7995025354884517,northwest,"Avenida D. Afonso Henriques, 34",,Montijo,Portugal,2870-154,"Avenida D. Afonso Henriques, 34, Montijo 2870-154 Portugal"
6967011,Hotel Botanico de Coimbra,0.6786019861792058,northwest,Bairro de Sao Jose No. 15,,Coimbra,Portugal,3030-207,"Bairro de Sao Jose No. 15, Coimbra 3030-207 Portugal"
206909,Hotel ibis Coimbra Centro,1.1040013348219817,northwest,Hotel Ibis Avenida Emidio Navarro 70,Edificio Topazio,Coimbra,Portugal,3000-150,"Hotel Ibis Avenida Emidio Navarro 70 Edificio Topazio, Coimbra 3000-150 Portugal"
12615254,Sapientia Boutique Hotel,1.1254519655780943,northwest,Rua Jose Falcao N 4,,Coimbra,Portugal,3000-062,"Rua Jose Falcao N 4, Coimbra 3000-062 Portugal"
12618422,Hotel Ibn-Arrik,0.897052056091664,northwest,Rua Alexandre Herculano 18 24,,Coimbra,Portugal,3000-019,"Rua Alexandre Herculano 18 24, Coimbra 3000-019 Portugal"
269562,Pensao Residencial Antunes,0.9185484912649907,northwest,Rua Castro Matoso 8,,Coimbra,Portugal,3000-104,"Rua Castro Matoso 8, Coimbra 3000-104 Portugal"
10493825,Despertar Saudade AL,1.029847584324017,northwest,Praca da Republica No 8,,Coimbra,Portugal,3000-343,"Praca da Republica No 8, Coimbra 3000-343 Portugal"
1892396,Casa Do Vale Hotel,0.679757812915311,west,Quinta de Vale Vazios - EN114,,Evora,Portugal,7000,"Quinta de Vale Vazios - EN114, Evora 7000 Portugal"
249550,Evora Hotel,0.20804380434499659,south,Av. Tulio Espanca Apart. 93,,Evora,Portugal,7002-502,"Av. Tulio Espanca Apart. 93, Evora 7002-502 Portugal"
7899143,Vila Gale Evora,0.9766403009181276,east,Avenida Tulio Espanca,,Evora,Portugal,7005-840,"Avenida Tulio Espanca, Evora 7005-840 Portugal"
304420,Casa de Sam Pedro,0.5761541526687645,northeast,Quinta de Sam Pedro,,Evora,Portugal,7000-173,"Quinta de Sam Pedro, Evora 7000-173 Portugal"
253490,M'AR De AR Muralhas,0.07118832139931107,west,Travessa da Palmeira 4,ex. Hotel da Cartuxa,Evora,Portugal,7000-546,"Travessa da Palmeira 4 ex. Hotel da Cartuxa, Evora 7000-546 Portugal"
5016385,Moov Hotel Evora,0.07163737512269973,south,Rua do Raimundo 99,,Evora,Portugal,7000-661,"Rua do Raimundo 99, Evora 7000-661 Portugal"
206917,ibis Evora,0.24971402180763172,south,Rua de Viana 18,Qta. Tapada Urb. Muralha,Evora,Portugal,7000-968,"Rua de Viana 18 Qta. Tapada Urb. Muralha, Evora 7000-968 Portugal"
506100,Vitoria Stone Hotel,0.37159764857363686,south,Rua Diana de Liz 5,,Evora,Portugal,7005-413,"Rua Diana de Liz 5, Evora 7005-413 Portugal"
7899143,Vila Gale Evora,0.2555147313108641,southwest,Avenida Tulio Espanca,,Evora,Portugal,7005-840,"Avenida Tulio Espanca, Evora 7005-840 Portugal"
506848,Stay Hotel Evora Centro,0.11126038690009885,north,Travessa da Milheira 19,,Evora,Portugal,7000-545,"Travessa da Milheira 19, Evora 7000-545 Portugal"
304420,Casa de Sam Pedro,0.711017980443714,west,Quinta de Sam Pedro,,Evora,Portugal,7000-173,"Quinta de Sam Pedro, Evora 7000-173 Portugal"
253488,Albergaria Do Calvario,0.36955107353935535,north,Travessa Dos Lagares 3,,Evora,Portugal,7000-565,"Travessa Dos Lagares 3, Evora 7000-565 Portugal"
1140650,M'Ar De Ar Aqueduto,0.4150678965583045,north,Rua Candido dos Reis 72,,Evora,Portugal,7000-582,"Rua Candido dos Reis 72, Evora 7000-582 Portugal"
640075,Residencial Os Manueis,0.12754685160450518,east,Rua do Raimundo no 35,,Evora,Portugal,7000-661,"Rua do Raimundo no 35, Evora 7000-661 Portugal"
,,,,,,,,,
231468,"Hotel Coimbra Aeminium, Affiliated by Melia",0.5810089464297122,northwest,Avenida Armando Gonsalves 20,,Coimbra,Portugal,3000-059,"Avenida Armando Gonsalves 20, Coimbra 3000-059 Portugal"
10493825,Despertar Saudade AL,0.7401077667390794,west,Praca da Republica No 8,,Coimbra,Portugal,3000-343,"Praca da Republica No 8, Coimbra 3000-343 Portugal"
23400627,B&B Hotel Lisboa Montijo,0.458934250991982,west,"Avenida D. Afonso Henriques, 34",,Montijo,Portugal,2870-154,"Avenida D. Afonso Henriques, 34, Montijo 2870-154 Portugal"
12618422,Hotel Ibn-Arrik,0.7375788986373542,west,Rua Alexandre Herculano 18 24,,Coimbra,Portugal,3000-019,"Rua Alexandre Herculano 18 24, Coimbra 3000-019 Portugal"
269562,Pensao Residencial Antunes,0.7865000224904439,west,Rua Castro Matoso 8,,Coimbra,Portugal,3000-104,"Rua Castro Matoso 8, Coimbra 3000-104 Portugal"
6967011,Hotel Botanico de Coimbra,0.8451149142573485,southwest,Bairro de Sao Jose No. 15,,Coimbra,Portugal,3030-207,"Bairro de Sao Jose No. 15, Coimbra 3030-207 Portugal"
12309289,Burgus Tribute & Design Hotel,0.2482959702637252,north,Rua Dom Afonso Henriques 28,,Braga,Portugal,4700-030,"Rua Dom Afonso Henriques 28, Braga 4700-030 Portugal"
324283,Hotel Dona Sofia,0.3182116732218306,north,Largo Sao Joao do Souto 131,S. João Do Souto,Braga,Portugal,4700-326,"Largo Sao Joao do Souto 131 S. João Do Souto, Braga 4700-326 Portugal"
262247,Urban Hotel Estacao,0.47170028962271326,northwest,Largo da Estacao 13,,Braga,Portugal,4700-223,"Largo da Estacao 13, Braga 4700-223 Portugal"
2045073,Basic Braga by AXIS,0.45543956650742684,northwest,Largo Maximinos,,Braga,Portugal,4700,"Largo Maximinos, Braga 4700 Portugal"
1853240,Terrace House,0.3697531583499997,northeast,Rua de Sao Marcos 80,São João do Souto,Braga,Portugal,4700-328,"Rua de Sao Marcos 80 São João do Souto, Braga 4700-328 Portugal"
206910,ibis Braga Centro Hotel,0.5541184552490662,north,Rua do Carmo 38,,Braga,Portugal,4700-309,"Rua do Carmo 38, Braga 4700-309 Portugal"
17790288,Hotel Moon & Sun Braga,0.47324595128699426,north,Rua dos Capelistas 85,,Braga,Portugal,4700-307,"Rua dos Capelistas 85, Braga 4700-307 Portugal"
17599767,Porta Nova Collection House,0.36240304276137986,north,Rua Dom Diogo de Sousa No. 6,,Braga,Portugal,4700-422,"Rua Dom Diogo de Sousa No. 6, Braga 4700-422 Portugal"
13804355,Vila Gale Collection Braga,0.3143908936181261,northeast,Largo Carlos Amarante,,Braga,Portugal,4700-308,"Largo Carlos Amarante, Braga 4700-308 Portugal"
249553,Ibis Budget Braga Centro,0.4073444372143478,east,Avenida da Liberdade 96,,Braga,Portugal,4715-037,"Avenida da Liberdade 96, Braga 4715-037 Portugal"
1142300,Hotel Tabua,1.050388838284105,northeast,Rua Professor Doutor Caeiro da Matta,,Coimbra,Portugal,3420-335,"Rua Professor Doutor Caeiro da Matta, Coimbra 3420-335 Portugal"
