postal_code,LatLong,location_id,name,distance,bearing,street,city,country,complete_address,type
3810-498,40.627873876287524%2C-8.645808929602655,20261758.0,Granturino Steakhouse - Glicinias,0.8418352727853035,northeast,Rua Dom Manuel Barbuda e Vasconcelos 627,Aveiro,Portugal,"Rua Dom Manuel Barbuda e Vasconcelos 627 (junto ao Glicínias), Aveiro 3810-498 Portugal",restaurant
3810-498,40.627873876287524%2C-8.645808929602655,11910321.0,Besuto - Sushi House,0.8090613387044765,west,Rua Dom Manuel Barbuda e Vasconcelos,Aveiro,Portugal,"Rua Dom Manuel Barbuda e Vasconcelos, Aveiro 3810-498 Portugal",restaurant
3810-498,40.627873876287524%2C-8.645808929602655,11910321.0,Besuto - Sushi House,0.9290147409596128,west,Rua Dom Manuel Barbuda e Vasconcelos,Aveiro,Portugal,"Rua Dom Manuel Barbuda e Vasconcelos, Aveiro 3810-498 Portugal",restaurant
3810-498,40.627873876287524%2C-8.645808929602655,11910321.0,Besuto - Sushi House,0.8134644035970812,northwest,Rua Dom Manuel Barbuda e Vasconcelos,Aveiro,Portugal,"Rua Dom Manuel Barbuda e Vasconcelos, Aveiro 3810-498 Portugal",restaurant
3810-498,40.627873876287524%2C-8.645808929602655,11910321.0,Besuto - Sushi House,0.7505046778425022,west,Rua Dom Manuel Barbuda e Vasconcelos,Aveiro,Portugal,"Rua Dom Manuel Barbuda e Vasconcelos, Aveiro 3810-498 Portugal",restaurant
3810-498,40.627873876287524%2C-8.645808929602655,11910321.0,Besuto - Sushi House,0.541592303707617,southwest,Rua Dom Manuel Barbuda e Vasconcelos,Aveiro,Portugal,"Rua Dom Manuel Barbuda e Vasconcelos, Aveiro 3810-498 Portugal",restaurant
3810-498,40.627873876287524%2C-8.645808929602655,11910321.0,Besuto - Sushi House,1.0252655470687635,northwest,Rua Dom Manuel Barbuda e Vasconcelos,Aveiro,Portugal,"Rua Dom Manuel Barbuda e Vasconcelos, Aveiro 3810-498 Portugal",restaurant
3810-498,40.627873876287524%2C-8.645808929602655,24113362.0,Okcapa,0.3221782101764817,south,Rua Dom Manuel Barbuda e Vasconcelos,Aveiro,Portugal,"Rua Dom Manuel Barbuda e Vasconcelos Glicínias Plaza, Aveiro 3810-498 Portugal",attraction
3800-120,40.64199145365226%2C-8.65308163807986,6825582.0,O Escondidinho,0.0454467504780254,east,Travessa da Caixa Economica,Aveiro,Portugal,"Travessa da Caixa Economica, Aveiro 3800-120 Portugal",restaurant
3810-042,40.63288602440697%2C-8.646974161088469,5977881.0,Restaurante Ceboleiros,0.3040915007282592,north,Rua de Aires Barbosa N0 38,Aveiro,Portugal,"Rua de Aires Barbosa N0 38, Aveiro 3810-042 Portugal",restaurant
3810-042,40.63288602440697%2C-8.646974161088469,5977881.0,Restaurante Ceboleiros,0.2159371123019916,north,Rua de Aires Barbosa N0 38,Aveiro,Portugal,"Rua de Aires Barbosa N0 38, Aveiro 3810-042 Portugal",restaurant
3810-042,40.63288602440697%2C-8.646974161088469,5977881.0,Restaurante Ceboleiros,0.1420534559195202,west,Rua de Aires Barbosa N0 38,Aveiro,Portugal,"Rua de Aires Barbosa N0 38, Aveiro 3810-042 Portugal",restaurant
3810-042,40.63288602440697%2C-8.646974161088469,5977881.0,Restaurante Ceboleiros,0.1720144830438551,southwest,Rua de Aires Barbosa N0 38,Aveiro,Portugal,"Rua de Aires Barbosa N0 38, Aveiro 3810-042 Portugal",restaurant
3810-042,40.63288602440697%2C-8.646974161088469,5977881.0,Restaurante Ceboleiros,0.1260377185502964,northeast,Rua de Aires Barbosa N0 38,Aveiro,Portugal,"Rua de Aires Barbosa N0 38, Aveiro 3810-042 Portugal",restaurant
3810-042,40.63288602440697%2C-8.646974161088469,5977881.0,Restaurante Ceboleiros,0.065406256053371,southwest,Rua de Aires Barbosa N0 38,Aveiro,Portugal,"Rua de Aires Barbosa N0 38, Aveiro 3810-042 Portugal",restaurant
3810-042,40.63288602440697%2C-8.646974161088469,5977881.0,Restaurante Ceboleiros,0.2116000452109187,south,Rua de Aires Barbosa N0 38,Aveiro,Portugal,"Rua de Aires Barbosa N0 38, Aveiro 3810-042 Portugal",restaurant
3810-042,40.63288602440697%2C-8.646974161088469,5977881.0,Restaurante Ceboleiros,0.0781729888686059,northwest,Rua de Aires Barbosa N0 38,Aveiro,Portugal,"Rua de Aires Barbosa N0 38, Aveiro 3810-042 Portugal",restaurant
3800-248,40.64574017896161%2C-8.645288357388326,6018339.0,O Garfo,0.0490100214824311,northwest,Rua de Sa 40,Aveiro,Portugal,"Rua de Sa 40, Aveiro 3800-248 Portugal",restaurant
3800-248,40.64574017896161%2C-8.645288357388326,6018339.0,O Garfo,0.1591311955428981,northeast,Rua de Sa 40,Aveiro,Portugal,"Rua de Sa 40, Aveiro 3800-248 Portugal",restaurant
3800-248,40.64574017896161%2C-8.645288357388326,6018339.0,O Garfo,0.0191411670189999,west,Rua de Sa 40,Aveiro,Portugal,"Rua de Sa 40, Aveiro 3800-248 Portugal",restaurant
3800-248,40.64574017896161%2C-8.645288357388326,6018339.0,O Garfo,0.1332911507936248,south,Rua de Sa 40,Aveiro,Portugal,"Rua de Sa 40, Aveiro 3800-248 Portugal",restaurant
3800-248,40.64574017896161%2C-8.645288357388326,6018339.0,O Garfo,0.0657034240194011,west,Rua de Sa 40,Aveiro,Portugal,"Rua de Sa 40, Aveiro 3800-248 Portugal",restaurant
3800-137,40.642651468656915%2C-8.651226488734602,18968053.0,Toca do Bacalhau,0.1523405331037305,southeast,Rua Conselheiro Luis Magalhaes N.46 A,Aveiro,Portugal,"Rua Conselheiro Luis Magalhaes N.46 A, Aveiro 3800-137 Portugal",restaurant
3800-137,40.642651468656915%2C-8.651226488734602,24111254.0,Leonidas Chocolates Aveiro,0.0643474706386795,east,"Rua Conselheiro Luis Magalhaes, 46",Aveiro,Portugal,"Rua Conselheiro Luis Magalhaes, 46 Rhc, Aveiro 3800-137 Portugal",restaurant
3800-137,40.642651468656915%2C-8.651226488734602,24972303.0,Sergent Major Aveiro,0.0189283144635261,south,Rua Conselheiro Luis Magalhaes 9-13,Aveiro,Portugal,"Rua Conselheiro Luis Magalhaes 9-13 Praça Do Monumento Aos Mortos Da Grande Guerra, Aveiro 3800-137 Portugal",attraction
3800-137,40.642651468656915%2C-8.651226488734602,13280784.0,Alma de Alecrim,0.0615304028150891,east,Rua Conselheiro Luis Magalhaes 58,Aveiro,Portugal,"Rua Conselheiro Luis Magalhaes 58, Aveiro 3800-137 Portugal",attraction
3810-100,40.63916885975485%2C-8.65512494916527,14903676.0,Birras Burger,0.0479647569130203,southeast,Rua Dr Luis Bras Abreu 3,Aveiro,Portugal,"Rua Dr Luis Bras Abreu 3 Gloria Aveiro, Aveiro 3810-100 Portugal",restaurant
3810-100,40.63916885975485%2C-8.65512494916527,21174126.0,In Loop,0.0490839773740647,southeast,Rua Dr Luis Bras Abreu,Aveiro,Portugal,"Rua Dr Luis Bras Abreu, Aveiro 3810-100 Portugal",restaurant
3810-100,40.63916885975485%2C-8.65512494916527,23648747.0,Clandestino By Salpoente,0.0492765636305533,southeast,"Rua Dr. Luis Bras De Abreu, 3",Aveiro,Portugal,"Rua Dr. Luis Bras De Abreu, 3, Aveiro 3810-100 Portugal",restaurant
3810-100,40.63916885975485%2C-8.65512494916527,21174126.0,In Loop,0.1087857080551427,west,Rua Dr Luis Bras Abreu,Aveiro,Portugal,"Rua Dr Luis Bras Abreu, Aveiro 3810-100 Portugal",restaurant
3810-100,40.63916885975485%2C-8.65512494916527,23648747.0,Clandestino By Salpoente,0.1088613378384726,west,"Rua Dr. Luis Bras De Abreu, 3",Aveiro,Portugal,"Rua Dr. Luis Bras De Abreu, 3, Aveiro 3810-100 Portugal",restaurant
3810-100,40.63916885975485%2C-8.65512494916527,14903676.0,Birras Burger,0.11010596446901,west,Rua Dr Luis Bras Abreu 3,Aveiro,Portugal,"Rua Dr Luis Bras Abreu 3 Gloria Aveiro, Aveiro 3810-100 Portugal",restaurant
3810-100,40.63916885975485%2C-8.65512494916527,21174126.0,In Loop,0.13187000694031,west,Rua Dr Luis Bras Abreu,Aveiro,Portugal,"Rua Dr Luis Bras Abreu, Aveiro 3810-100 Portugal",restaurant
3810-100,40.63916885975485%2C-8.65512494916527,23648747.0,Clandestino By Salpoente,0.1321070850108139,west,"Rua Dr. Luis Bras De Abreu, 3",Aveiro,Portugal,"Rua Dr. Luis Bras De Abreu, 3, Aveiro 3810-100 Portugal",restaurant
3810-100,40.63916885975485%2C-8.65512494916527,14903676.0,Birras Burger,0.1332421885681459,west,Rua Dr Luis Bras Abreu 3,Aveiro,Portugal,"Rua Dr Luis Bras Abreu 3 Gloria Aveiro, Aveiro 3810-100 Portugal",restaurant
3810-146,40.63557381257418%2C-8.654460439549682,13406346.0,Forneria 1870,0.1461646009690441,west,Cais do Paraiso 19,Aveiro,Portugal,"Cais do Paraiso 19 Edificio SAL, Aveiro 3810-146 Portugal",restaurant
3810-146,40.63557381257418%2C-8.654460439549682,13406346.0,Forneria 1870,0.0555829262386902,southwest,Cais do Paraiso 19,Aveiro,Portugal,"Cais do Paraiso 19 Edificio SAL, Aveiro 3810-146 Portugal",restaurant
3800-816,40.647354781379356%2C-8.647192586811832,23594629.0,Green Point,0.1984497259250928,northwest,Rua Prior Manuel A. Fernandes 26,Aveiro,Portugal,"Rua Prior Manuel A. Fernandes 26, Aveiro 3800-816 Portugal",restaurant
3800-816,40.647354781379356%2C-8.647192586811832,23594629.0,Green Point,0.1412464834161488,north,Rua Prior Manuel A. Fernandes 26,Aveiro,Portugal,"Rua Prior Manuel A. Fernandes 26, Aveiro 3800-816 Portugal",restaurant
3800-816,40.647354781379356%2C-8.647192586811832,23594629.0,Green Point,0.1684364616124123,northwest,Rua Prior Manuel A. Fernandes 26,Aveiro,Portugal,"Rua Prior Manuel A. Fernandes 26, Aveiro 3800-816 Portugal",restaurant
3800-816,40.647354781379356%2C-8.647192586811832,23594629.0,Green Point,0.1534485251495048,west,Rua Prior Manuel A. Fernandes 26,Aveiro,Portugal,"Rua Prior Manuel A. Fernandes 26, Aveiro 3800-816 Portugal",restaurant
3800-816,40.647354781379356%2C-8.647192586811832,23594629.0,Green Point,0.213448736701694,northwest,Rua Prior Manuel A. Fernandes 26,Aveiro,Portugal,"Rua Prior Manuel A. Fernandes 26, Aveiro 3800-816 Portugal",restaurant
3800-816,40.647354781379356%2C-8.647192586811832,23594629.0,Green Point,0.245753362985272,north,Rua Prior Manuel A. Fernandes 26,Aveiro,Portugal,"Rua Prior Manuel A. Fernandes 26, Aveiro 3800-816 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.216347784975223,north,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.0964267705283373,southeast,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.2394490281421554,northeast,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.0948625722462106,north,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.080659927148095,northeast,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.2061051828037356,northeast,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.3062698821167825,south,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.3123020081668787,northeast,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.003313855917289,west,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.1532432162336719,northeast,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3800-212,40.64741653592937%2C-8.640056762911765,9452280.0,The Corner of Cagareus,0.0718305124721232,southeast,Rua Magisterio Primario 20,Aveiro,Portugal,"Rua Magisterio Primario 20, Aveiro 3800-212 Portugal",restaurant
3810-074,40.63724735487023%2C-8.657567347951746,12033592.0,Refugio dos Drinks - Restaurante & Snack Bar,0.1694867588230508,northeast,Rua Calouste Gulbenkian,Aveiro,Portugal,"Rua Calouste Gulbenkian, Aveiro 3810-074 Portugal",restaurant
3810-074,40.63724735487023%2C-8.657567347951746,12033592.0,Refugio dos Drinks - Restaurante & Snack Bar,0.1396951730426283,east,Rua Calouste Gulbenkian,Aveiro,Portugal,"Rua Calouste Gulbenkian, Aveiro 3810-074 Portugal",restaurant
3810-074,40.63724735487023%2C-8.657567347951746,17721528.0,Pateando Aveiro,0.0869966216283693,west,Rua Calouste Gulbenkian 10,Aveiro,Portugal,"Rua Calouste Gulbenkian 10, Aveiro 3810-074 Portugal",attraction
3810-074,40.63724735487023%2C-8.657567347951746,17721528.0,Pateando Aveiro,0.120545888435665,west,Rua Calouste Gulbenkian 10,Aveiro,Portugal,"Rua Calouste Gulbenkian 10, Aveiro 3810-074 Portugal",attraction
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,1.0176040666561588,northwest,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.928833002153624,west,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.7037770573322298,west,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.7906791541030458,north,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.7096196683503507,west,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.6946978068959339,north,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.4916961768358024,north,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.5202355469262797,west,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.5251849940180321,northwest,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.6511069471594061,north,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.1125815684208189,west,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.8293046532323944,northwest,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.3038094988607895,west,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.7137683638604122,west,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.8399217262140931,west,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.7504779355262536,northwest,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,1.12376710481652,northwest,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.6528812878272073,west,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.4494237009177864,southwest,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,8594490.0,XL Restaurante,0.9569127789841008,northwest,Rua Canhas 2,Aveiro,Portugal,"Rua Canhas 2 Store 2, Aveiro 3810-075 Portugal",restaurant
3810-075,40.63818291396789%2C-8.65093610007053,15042321.0,Feijao Verde Fun Park,0.9340265236651863,north,"Estrada de Sao Bernardo, Armazem C",Aveiro,Portugal,"Estrada de Sao Bernardo, Armazem C, Aveiro 3810-075 Portugal",attraction
3810-075,40.63818291396789%2C-8.65093610007053,15042321.0,Feijao Verde Fun Park,0.1419733783743282,southeast,"Estrada de Sao Bernardo, Armazem C",Aveiro,Portugal,"Estrada de Sao Bernardo, Armazem C, Aveiro 3810-075 Portugal",attraction
3810-075,40.63818291396789%2C-8.65093610007053,15038095.0,Feijao Verde Fun Park Aveiro,0.9512362361785834,west,"Estrada de Sao Bernardo, Rua do Canha, Armazem C",Aveiro,Portugal,"Estrada de Sao Bernardo, Rua do Canha, Armazem C, Aveiro 3810-075 Portugal",attraction
3810-075,40.63818291396789%2C-8.65093610007053,15038095.0,Feijao Verde Fun Park Aveiro,0.7661460908047688,west,"Estrada de Sao Bernardo, Rua do Canha, Armazem C",Aveiro,Portugal,"Estrada de Sao Bernardo, Rua do Canha, Armazem C, Aveiro 3810-075 Portugal",attraction
3810-075,40.63818291396789%2C-8.65093610007053,15038095.0,Feijao Verde Fun Park Aveiro,1.0793244634003132,southwest,"Estrada de Sao Bernardo, Rua do Canha, Armazem C",Aveiro,Portugal,"Estrada de Sao Bernardo, Rua do Canha, Armazem C, Aveiro 3810-075 Portugal",attraction
3810-075,40.63818291396789%2C-8.65093610007053,15038095.0,Feijao Verde Fun Park Aveiro,0.8453336371753234,west,"Estrada de Sao Bernardo, Rua do Canha, Armazem C",Aveiro,Portugal,"Estrada de Sao Bernardo, Rua do Canha, Armazem C, Aveiro 3810-075 Portugal",attraction
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.4296012268743356,east,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.3139447080060243,north,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.2275429905568841,west,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,1.2176789113088942,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.7504902479245446,north,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.2496717071739742,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.8529890727594726,east,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.1985158326957244,east,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,1.1969240874625948,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.2899948893035441,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.2176959161388581,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.2787331976891872,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.3061319874553452,west,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.2509265981256841,west,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.7471027768896632,east,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.3117509525461151,east,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.6400128809911592,north,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.9045290392665838,northwest,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.9541627158056872,east,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.666048368115847,north,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.657909227615514,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.8184730550706513,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.2609704131963645,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.3651238549140292,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.4952557787007174,south,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.771383421278002,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.7368471596585601,southeast,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3810-233,40.63750501092725%2C-8.610622810733732,5963229.0,Marat dos Leitoes,0.6325975386368808,south,Rua Central,Aveiro,Portugal,"Rua Central, Aveiro 3810-233 Portugal",restaurant
3800-372,40.653621786825205%2C-8.623178672602243,15562159.0,Restaurante Mau Feitio,0.8242232121782574,northeast,Praceta de Santo Antonio N_ 18,Esgueira,Portugal,"Praceta de Santo Antonio N_ 18 Lote 17, Quinta Do Fandango Olho De Agua, Esgueira 3800-372 Portugal",restaurant
3800-372,40.653621786825205%2C-8.623178672602243,15562159.0,Restaurante Mau Feitio,0.7533016178149313,east,Praceta de Santo Antonio N_ 18,Esgueira,Portugal,"Praceta de Santo Antonio N_ 18 Lote 17, Quinta Do Fandango Olho De Agua, Esgueira 3800-372 Portugal",restaurant
3800-372,40.653621786825205%2C-8.623178672602243,15562159.0,Restaurante Mau Feitio,0.6287405074761587,west,Praceta de Santo Antonio N_ 18,Esgueira,Portugal,"Praceta de Santo Antonio N_ 18 Lote 17, Quinta Do Fandango Olho De Agua, Esgueira 3800-372 Portugal",restaurant
3800-372,40.653621786825205%2C-8.623178672602243,15562159.0,Restaurante Mau Feitio,0.5732590561416142,east,Praceta de Santo Antonio N_ 18,Esgueira,Portugal,"Praceta de Santo Antonio N_ 18 Lote 17, Quinta Do Fandango Olho De Agua, Esgueira 3800-372 Portugal",restaurant
3800-372,40.653621786825205%2C-8.623178672602243,15562159.0,Restaurante Mau Feitio,0.4823911818758718,southeast,Praceta de Santo Antonio N_ 18,Esgueira,Portugal,"Praceta de Santo Antonio N_ 18 Lote 17, Quinta Do Fandango Olho De Agua, Esgueira 3800-372 Portugal",restaurant
3800-372,40.653621786825205%2C-8.623178672602243,15562159.0,Restaurante Mau Feitio,0.5624441251592395,southeast,Praceta de Santo Antonio N_ 18,Esgueira,Portugal,"Praceta de Santo Antonio N_ 18 Lote 17, Quinta Do Fandango Olho De Agua, Esgueira 3800-372 Portugal",restaurant
3800-372,40.653621786825205%2C-8.623178672602243,15562159.0,Restaurante Mau Feitio,1.22331382404929,northeast,Praceta de Santo Antonio N_ 18,Esgueira,Portugal,"Praceta de Santo Antonio N_ 18 Lote 17, Quinta Do Fandango Olho De Agua, Esgueira 3800-372 Portugal",restaurant
