location_id,name,distance,bearing,address_obj.street1,address_obj.city,address_obj.country,address_obj.postalcode,address_obj.address_string,address_obj.street2,address_obj.state
6631158,Quinta Cova da Raposa,0.8804450146701646,west,Rua do Monte de Baixo,Braga,Portugal,4710-070,"Rua do Monte de Baixo Gualtar, Braga 4710-070 Portugal",Gualtar,
19840155,Backcountry Evora Tourism Tours,0.2929086505602631,north,Rua Diana de Liz 67 10 Esq.,Evora,Portugal,7005-413,"Rua Diana de Liz 67 10 Esq. Évora Historic Center, Evora 7005-413 Portugal",Évora Historic Center,
15683522,Estatua a Maria da Fonte,0.04805790136996668,southeast,Largo da Fonte Nova,Aveiro,Portugal,3800-033,"Largo da Fonte Nova, Aveiro 3800-033 Portugal",,
13620292,Convento dos Congregados,0.36331239341464633,northwest,Rossio Marques de Pombal,Estremoz,Portugal,7100-020,"Rossio Marques de Pombal, Estremoz 7100-020 Portugal",,
14180804,Argania SPA,0.021111271274717035,south,Rua Antonio Vasconcelos 75 r/c,Coimbra,Portugal,3000-054,"Rua Antonio Vasconcelos 75 r/c, Coimbra 3000-054 Portugal",,
8533184,E.tour Bike Rental,0.7181481737187384,north,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
7138878,Convent of Calvario (Evora),0.25181044318408746,east,Rua Candido dos Reis,Evora,Portugal,7000-582,"Rua Candido dos Reis, Evora 7000-582 Portugal",,
17568170,Geres Adventure,0.8467190201795716,south,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
7224821,Igreja de Nossa Senhora da Lapa,0.5505140093093887,west,Campo da Restauracao,Vila Vicosa,Portugal,7150-000,"Campo da Restauracao, Vila Vicosa 7150-000 Portugal",,
9608614,Miyala,0.015655569340226327,southwest,Rua Coimbra 15,Aveiro,Portugal,3810-086,"Rua Coimbra 15, Aveiro 3810-086 Portugal",,
13630877,"Atelier Capote""s Emotion",0.01868946692670673,southwest,Rua Miguel Bombarda 16,Evora,Portugal,7000-919,"Rua Miguel Bombarda 16, Evora 7000-919 Portugal",,
2543020,Portugal Kayak,0.02647325532208237,southwest,Douro River,Aveiro,Portugal,3800-098,"Douro River, Aveiro 3800-098 Portugal",,
23341679,Estacao Ferroviaria De Coimbra,0.7018054825889475,west,Largo das Ameias,Coimbra,Portugal,3000-024,"Largo das Ameias, Coimbra 3000-024 Portugal",,
4107667,Mata Nacional de Vale de Canas,0.6512076231834948,southwest,Rua de Vale de Canas,Coimbra,Portugal,3030-277,"Rua de Vale de Canas, Coimbra 3030-277 Portugal",,
6631158,Quinta Cova da Raposa,0.12994476267124846,northeast,Rua do Monte de Baixo,Braga,Portugal,4710-070,"Rua do Monte de Baixo Gualtar, Braga 4710-070 Portugal",Gualtar,
18950045,Enigma 56 – Coimbra Escape Rooms,0.006950409127584944,northwest,Rua da Sofia,Coimbra,Portugal,3000-389,"Rua da Sofia Nº 56, Coimbra 3000-389 Portugal",Nº 56,
8533184,E.tour Bike Rental,0.1681821199599973,northeast,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
3282049,Monastery of Celas,0.1813523609342159,northwest,Largo da Cruz de Celas,Coimbra,Portugal,3000-132,"Largo da Cruz de Celas, Coimbra 3000-132 Portugal",,
23258404,Onda Colossal,0.03703068188206182,west,Avn. Dr. Lourenco Peixinho,Aveiro,Portugal,3800-159,"Avn. Dr. Lourenco Peixinho Cais da Antiga Capitania do Porto de Aveiro, Aveiro 3800-159 Portugal",Cais da Antiga Capitania do Porto de Aveiro,
196208,Capela dos Ossos,0.04522860303518982,south,Praca 1 de Maio,Evora,Portugal,7000-650,"Praca 1 de Maio, Evora 7000-650 Portugal",,
17568170,Geres Adventure,0.7226519056836279,southwest,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
13551548,Ecopista de Evora - Ramal de Mora,0.21159254985203024,west,Chafariz d'El Rei,Evora,Portugal,7005-323,"Chafariz d'El Rei, Evora 7005-323 Portugal",,
13630870,Departamento de Arquitectura e Artes Visuais da UE,0.15462800488597592,north,N18 36,Evora,Portugal,7005-005,"N18 36, Evora 7005-005 Portugal",,
11896677,Centro comercial Nova Arcada,0.3246980680764477,south,Av de 100 Uniao de freguesias,Braga,Portugal,4715-165,"Av de 100 Uniao de freguesias, Braga 4715-165 Portugal",,
16843797,Fonte da Audicao,0.5765133261145029,southwest,Monte do Bom Jesus 4715-056,Braga,Portugal,4715-297,"Monte do Bom Jesus 4715-056, Braga 4715-297 Portugal",,
,,,,,,,,,,
8533184,E.tour Bike Rental,0.2770205121993851,southwest,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
13199853,Capela de Sao Goncalinho,0.06599456234192484,south,Largo de Sao Goncalinho 6,Aveiro,Portugal,3800-073,"Largo de Sao Goncalinho 6, Aveiro 3800-073 Portugal",,
11672625,Tours Evora Genuina,0.056293788983352466,south,,Evora,Portugal,7005-420,Evora 7005-420 Portugal,,
19378470,Primark,0.21558007078080516,southeast,C. C. Braga Parque,Braga,Portugal,4710-427,"C. C. Braga Parque Quinta dos Congregados, Braga 4710-427 Portugal",Quinta dos Congregados,
23757854,Shark Piercer,0.41828951940627906,south,"Avenida Conego Urbano Duarte, 251",Coimbra,Portugal,3030-215,"Avenida Conego Urbano Duarte, 251, Coimbra 3030-215 Portugal",,
13873545,Alentejo In Ride,0.9728823465634442,west,"Rua do Escoural, 38",Evora,Portugal,7005-426,"Rua do Escoural, 38 Bº Sra da Saude, Evora 7005-426 Portugal",Bº Sra da Saude,
2543020,Portugal Kayak,0.07935157619949393,northeast,Douro River,Aveiro,Portugal,3800-098,"Douro River, Aveiro 3800-098 Portugal",,
23654441,Glam Caffe,0.9669807080972921,southwest,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
7156056,Convent of Sao Bento de Castris (Evora),0.7336919817263561,northwest,Rua de Arraiolos Km 2,Evora,Portugal,7000-862,"Rua de Arraiolos Km 2, Evora 7000-862 Portugal",,
9594348,Feitoria do Cacao,1.258878699865756,northwest,"EN335, Rua Direita Armazem Lote 5",Aveiro,Portugal,3810-003,"EN335, Rua Direita Armazem Lote 5 Salgueiro - Soza, Aveiro 3810-003 Portugal",Salgueiro - Soza,
8533184,E.tour Bike Rental,0.244486321764322,southwest,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
25190448,SensiSpa,0.10918252260152915,south,"Rua Padre Armando Lira, n. 22, Fr F",Braga,Portugal,4705-672,"Rua Padre Armando Lira, n. 22, Fr F, Braga 4705-672 Portugal",,
17353406,Tinto Travels,0.17568320282634464,east,Rua do Calvario 38,Evora,Portugal,7000-523,"Rua do Calvario 38, Evora 7000-523 Portugal",,
23596323,Aveiro Spa,0.18971174282081657,west,"Rua Jose Afonso, N34 Parque Do Cais Da Fonte Nova",Aveiro,Portugal,,"Rua Jose Afonso, N34 Parque Do Cais Da Fonte Nova, Aveiro Portugal",,
13568664,Edificio da Travessa dos Lagares,0.9162718302136204,east,Travessa dos Lagares 18,Evora,Portugal,7000-565,"Travessa dos Lagares 18, Evora 7000-565 Portugal",,
15607032,Cais da Ribeira de Esgueira,0.18919343269850708,west,Rua de Santa Luzia 55,Aveiro,Portugal,3800-336,"Rua de Santa Luzia 55, Aveiro 3800-336 Portugal",,
4004356,Casa de Cha Arte Nova,0.017641893351699044,southeast,"Rua Dr. Barbosa Magalhaes, 9",Aveiro,Portugal,3800,"Rua Dr. Barbosa Magalhaes, 9, Aveiro 3800 Portugal",,
13557814,Complexo Desportivo de Evora,0.2287960622696182,northwest,Estrada Nacional 380 40,Evora,Portugal,7005-206,"Estrada Nacional 380 40, Evora 7005-206 Portugal",,
13273547,Bracara Wine,0.30583447912347456,north,Rua da Cruz de Pedra 96,Braga,Portugal,4700-219,"Rua da Cruz de Pedra 96 Centro Comercial Cruz de Pedra, Loja 50, Braga 4700-219 Portugal","Centro Comercial Cruz de Pedra, Loja 50",
11672625,Tours Evora Genuina,0.28495117776012974,southwest,,Evora,Portugal,7005-420,Evora 7005-420 Portugal,,
17568170,Geres Adventure,0.9826857588203937,southwest,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
23654441,Glam Caffe,0.25659639601250595,southeast,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
20999967,Memories Night Club,0.8044377162035419,north,Travessa do Monte do Paco 56,Esgueira,Portugal,3800-036,"Travessa do Monte do Paco 56, Esgueira 3800-036 Portugal",,
4037743,Sete Fontes,0.6940475181512413,north,Lugar das Sete Fontes,Braga,Portugal,4715-165,"Lugar das Sete Fontes Sao Victor, Braga 4715-165 Portugal",Sao Victor,
7140311,Chafariz das Bravas,0.31929078552739665,northeast,Avenida Tulio Espanca,Evora,Portugal,7000-768,"Avenida Tulio Espanca, Evora 7000-768 Portugal",,
10462108,Balonissimo,0.7278915321124714,south,,Evora,Portugal,7000-019,Evora 7000-019 Portugal,,
4368074,Hotspot Tours,0.2296136057452426,southwest,Rua Pedro Vaz de Eca 14 1 Esquerdo,Aveiro,Portugal,3800-322,"Rua Pedro Vaz de Eca 14 1 Esquerdo, Aveiro 3800-322 Portugal",,
7156056,Convent of Sao Bento de Castris (Evora),0.90602240942105,northwest,Rua de Arraiolos Km 2,Evora,Portugal,7000-862,"Rua de Arraiolos Km 2, Evora 7000-862 Portugal",,
,,,,,,,,,,
21221304,Simaris,0.7054410320841296,northeast,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
6514064,Kitten's Irish Pub,0.00923645526997242,north,Rua Trindade Coelho,Aveiro,Portugal,3800-273,"Rua Trindade Coelho Praça do Peixe, Aveiro 3800-273 Portugal",Praça do Peixe,
8837233,X & Records,0.014256539437505622,southeast,Rua Gustavo Ferreira Pinto Bastos n0 35,Aveiro,Portugal,3800-243,"Rua Gustavo Ferreira Pinto Bastos n0 35, Aveiro 3800-243 Portugal",,
17721528,Pateando Aveiro,0.0869966216283693,west,Rua Calouste Gulbenkian 10,Aveiro,Portugal,3810-074,"Rua Calouste Gulbenkian 10, Aveiro 3810-074 Portugal",,
13557814,Complexo Desportivo de Evora,0.47657519695538797,northwest,Estrada Nacional 380 40,Evora,Portugal,7005-206,"Estrada Nacional 380 40, Evora 7005-206 Portugal",,
23341679,Estacao Ferroviaria De Coimbra,0.8958958758843077,west,Largo das Ameias,Coimbra,Portugal,3000-024,"Largo das Ameias, Coimbra 3000-024 Portugal",,
4368074,Hotspot Tours,0.2383156338936833,north,Rua Pedro Vaz de Eca 14 1 Esquerdo,Aveiro,Portugal,3800-322,"Rua Pedro Vaz de Eca 14 1 Esquerdo, Aveiro 3800-322 Portugal",,
10462108,Balonissimo,0.8624899375240735,south,,Evora,Portugal,7000-019,Evora 7000-019 Portugal,,
14891851,Praca Humberto Delgado,0.7215025661308897,east,Praca Humberto Delgado,Aveiro,Portugal,3810-270,"Praca Humberto Delgado, Aveiro 3810-270 Portugal",,
15683514,Monumento ao Ovo Mole,0.014530387168420592,southwest,Rua Carlos Silva Melo Guimaraes 1,Aveiro,Portugal,3800-126,"Rua Carlos Silva Melo Guimaraes 1, Aveiro 3800-126 Portugal",,
15683555,Ponte dos Carcavelos,0.15209453386052255,north,Canal de S. Roque,Aveiro,Portugal,3800-257,"Canal de S. Roque, Aveiro 3800-257 Portugal",,
7139653,Igreja e Convento de Nossa Senhora dos Remedios,0.9337062313731813,east,Avenida de Sao Sebastiao,Evora,Portugal,7000-767,"Avenida de Sao Sebastiao, Evora 7000-767 Portugal",,
4064581,Parque de Santa Cruz,0.3891969427309406,southwest,BR Sousa Pinto,Coimbra,Portugal,3000-393,"BR Sousa Pinto, Coimbra 3000-393 Portugal",,
23654441,Glam Caffe,0.7203167286362547,southwest,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
15668963,Estatua de Bissaya Barreto,0.4673986574741144,southeast,Avenida da Guarda Inglesa,Coimbra,Portugal,3040-193,"Avenida da Guarda Inglesa, Coimbra 3040-193 Portugal",,
11629534,Solve & Escape,0.27196471540885475,west,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
15625590,Casa Museu Bissaya Barreto,0.08290435176359919,west,Rua da Infantaria 23,Coimbra,Portugal,,"Rua da Infantaria 23, Coimbra Portugal",,
15668831,Tricana de Coimbra,0.07320716670458144,north,R. de Quebra Costas 50-56,Coimbra,Portugal,3000-340,"R. de Quebra Costas 50-56, Coimbra 3000-340 Portugal",,
6700589,Massagem Coimbra - Harmony Waves,0.20532432462658387,south,Rua Pero Vaz de Caminha 87,Coimbra,Portugal,3030-200,"Rua Pero Vaz de Caminha 87, Coimbra 3030-200 Portugal",,
8846739,Deeplyzen Day Spa,0.31991047162688535,west,Avenida Dom Joao II,Braga,Portugal,4715-275,"Avenida Dom Joao II Edificio do Pólo de Negócios de Braga - Loja 386, Braga 4715-275 Portugal",Edificio do Pólo de Negócios de Braga - Loja 386,
23285801,Loyal Collect a Car,0.16574062772281775,west,Rua Chafariz Del Rei N33,Evora,Portugal,7005-323,"Rua Chafariz Del Rei N33, Evora 7005-323 Portugal",,
6631158,Quinta Cova da Raposa,0.3516038110709213,west,Rua do Monte de Baixo,Braga,Portugal,4710-070,"Rua do Monte de Baixo Gualtar, Braga 4710-070 Portugal",Gualtar,
15683522,Estatua a Maria da Fonte,0.19627514145770036,east,Largo da Fonte Nova,Aveiro,Portugal,3800-033,"Largo da Fonte Nova, Aveiro 3800-033 Portugal",,
,,,,,,,,,,
8533184,E.tour Bike Rental,0.29653049743238574,northeast,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
,,,,,,,,,,
13568574,Chafariz da Rua Republica,0.17017475291097933,north,Rua da Republica 143,Evora,Portugal,7004-501,"Rua da Republica 143, Evora 7004-501 Portugal",,
7962739,Brios'Arte - Gourmet & Crafts,0.14574286840646733,southwest,Rua Edmundo Bettencourt 13,Coimbra,Portugal,3000-606,"Rua Edmundo Bettencourt 13 Quinta de São Jerónimo, Coimbra 3000-606 Portugal",Quinta de São Jerónimo,
19701352,Parque Desportivo da Rodovia,0.45925215526444524,southeast,Avenida Joao Paulo II,Braga,Portugal,4715-615,"Avenida Joao Paulo II, Braga 4715-615 Portugal",,
3292262,Sister Lucia's Memorial,0.11628868310578001,southwest,"Av. Dr. Marmoco e Sousa, 54",Coimbra,Portugal,3000-359,"Av. Dr. Marmoco e Sousa, 54 Carmelo de Santa Teresa, Coimbra 3000-359 Portugal",Carmelo de Santa Teresa,
17487738,Igreja de Sao Salvador,0.005104959152488981,northwest,Largo de Sao Salvador 4,Coimbra,Portugal,3000-372,"Largo de Sao Salvador 4, Coimbra 3000-372 Portugal",,
,,,,,,,,,,
17568170,Geres Adventure,0.7128635433685687,southwest,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
23386349,TrueNorth Experience,0.1811804686700548,east,Rua Jose Antonio Cruz 181,Braga,Portugal,4715-343,"Rua Jose Antonio Cruz 181, Braga 4715-343 Portugal",,
20207765,Coimbra' Singular,0.27161384562497304,southwest,Rua Alto da Mainca,Coimbra,Portugal,3020-255,"Rua Alto da Mainca 75, Coimbra 3020-255 Portugal",75,
2149158,Rota dos Vinhos do Alentejo,0.8929504010623914,east,Praca Joaquim Antonio de Aguiar 20,Evora,Portugal,7000-510,"Praca Joaquim Antonio de Aguiar 20, Evora 7000-510 Portugal",,
7140044,Igreja do Senhor Jesus da Pobreza,0.11396968601748281,south,Largo do Senhor da Pobreza,Evora,Portugal,7000-811,"Largo do Senhor da Pobreza, Evora 7000-811 Portugal",,
,,,,,,,,,,
13124988,Just Be,0.6832506807180105,east,Avenida Sao Sebastiao 9,Evora,Portugal,7000-767,"Avenida Sao Sebastiao 9, Evora 7000-767 Portugal",,
,,,,,,,,,,
7139829,Igreja da Senhora da Cabeca,0.3938601522383494,west,Rua de Mendo Estevens,Evora,Portugal,7000-865,"Rua de Mendo Estevens, Evora 7000-865 Portugal",,
23988378,Ciclo De Concertos De Coimbra,0.33375871751005703,west,"Rua Dom Francisco De Almeida, 14",Coimbra,Portugal,3030-382,"Rua Dom Francisco De Almeida, 14 Culturxis: Cáritas Diocesana De Coimbra, Coimbra 3030-382 Portugal",Culturxis: Cáritas Diocesana De Coimbra,
4037743,Sete Fontes,0.920483281253718,northeast,Lugar das Sete Fontes,Braga,Portugal,4715-165,"Lugar das Sete Fontes Sao Victor, Braga 4715-165 Portugal",Sao Victor,
23654441,Glam Caffe,0.9183269714404413,northwest,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
13564628,Largo Luis de Camoes,0.029902426230453867,northeast,Largo Luis de Camoes,Evora,Portugal,7000-507,"Largo Luis de Camoes, Evora 7000-507 Portugal",,
4011089,Hugo Crespo - Servicos Equestres,1.0112477541635867,northwest,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
9806353,S.Goncalo Arts & Crafts,0.022283366944589215,east,Rua dos Mercadores 2,Aveiro,Portugal,3800-225,"Rua dos Mercadores 2, Aveiro 3800-225 Portugal",,
13630953,Santuario de Santa Maria Madalena da Falperra,0.8179712261718066,southeast,N309,Braga,Portugal,,"N309, Braga Portugal",,
7142467,Oficina da Formiga Ceramica,1.1946016905257177,northwest,Rua da Coutada 77,Ilhavo,Portugal,3830-134,"Rua da Coutada 77, Ilhavo 3830-134 Portugal",,
11896677,Centro comercial Nova Arcada,0.4402853031300067,northwest,Av de 100 Uniao de freguesias,Braga,Portugal,4715-165,"Av de 100 Uniao de freguesias, Braga 4715-165 Portugal",,
19701352,Parque Desportivo da Rodovia,0.6745763200591323,west,Avenida Joao Paulo II,Braga,Portugal,4715-615,"Avenida Joao Paulo II, Braga 4715-615 Portugal",,
20999967,Memories Night Club,0.7394987729400557,northwest,Travessa do Monte do Paco 56,Esgueira,Portugal,3800-036,"Travessa do Monte do Paco 56, Esgueira 3800-036 Portugal",,
13498195,Clube Tenis Braga,0.11003392338889798,southeast,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
15038183,Feijao Verde Fun Park,0.18919256003012624,west,Rua Manuel Madeira n0 9,Coimbra,Portugal,3025-999,"Rua Manuel Madeira n0 9, Coimbra 3025-999 Portugal",,
8533184,E.tour Bike Rental,1.047960858644336,northwest,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
21221304,Simaris,0.4051785147901151,northeast,Estrada de Taboeira,Aveiro,Portugal,3800-043,"Estrada de Taboeira, Aveiro 3800-043 Portugal",,
25190448,SensiSpa,0.4621488144733262,north,"Rua Padre Armando Lira, n. 22, Fr F",Braga,Portugal,4705-672,"Rua Padre Armando Lira, n. 22, Fr F, Braga 4705-672 Portugal",,
23341679,Estacao Ferroviaria De Coimbra,0.6253211391303961,west,Largo das Ameias,Coimbra,Portugal,3000-024,"Largo das Ameias, Coimbra 3000-024 Portugal",,
3874056,Observatorio Geofisico e Astronomico,0.6526463363490688,east,Rua do Observatorio S/N,Coimbra,Portugal,3040-004,"Rua do Observatorio S/N, Coimbra 3040-004 Portugal",,
17568170,Geres Adventure,1.0832484969189635,southwest,Avenida das Pontes N 446,Rio Caldo,Portugal,4845-024,"Avenida das Pontes N 446, Rio Caldo 4845-024 Portugal",,
4891651,Universidade de Aveiro,0.07563765322378763,northwest,Campus Universitario de Santiago,Aveiro,Portugal,3810-168,"Campus Universitario de Santiago, Aveiro 3810-168 Portugal",,
8533184,E.tour Bike Rental,1.020895541115541,southeast,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
20207765,Coimbra' Singular,0.6549158414418574,west,Rua Alto da Mainca,Coimbra,Portugal,3020-255,"Rua Alto da Mainca 75, Coimbra 3020-255 Portugal",75,
13280784,Alma de Alecrim,0.061530402815089195,east,Rua Conselheiro Luis Magalhaes 58,Aveiro,Portugal,3800-137,"Rua Conselheiro Luis Magalhaes 58, Aveiro 3800-137 Portugal",,
4011089,Hugo Crespo - Servicos Equestres,0.8551325607878489,northwest,Quinta do Frade,Coimbra,Portugal,6300-080,"Quinta do Frade, Coimbra 6300-080 Portugal",,
3189278,O Pioneiro do Mondego,0.4414192748033397,east,,Coimbra,Portugal,,Coimbra Portugal,,
3869838,Capela de Sao Frutuoso de Montelios,0.5211515643554924,west,,Braga,Portugal,4700-303,"Caminho da Ordem, Núcleo Museológico da Capela de S. Frutuoso, Braga 4700-303 Portugal","Caminho da Ordem, Núcleo Museológico da Capela de S. Frutuoso",
13821869,Cinemas NOS,0.603867877349185,north,Rua Luis Adelino Fonseca 4,Evora,Portugal,7005-345,"Rua Luis Adelino Fonseca 4 Evora Plaza, Evora 7005-345 Portugal",Evora Plaza,
9594348,Feitoria do Cacao,0.6407958742094846,west,"EN335, Rua Direita Armazem Lote 5",Aveiro,Portugal,3810-003,"EN335, Rua Direita Armazem Lote 5 Salgueiro - Soza, Aveiro 3810-003 Portugal",Salgueiro - Soza,
13124988,Just Be,0.16716476222839005,northwest,Avenida Sao Sebastiao 9,Evora,Portugal,7000-767,"Avenida Sao Sebastiao 9, Evora 7000-767 Portugal",,
25190380,Sensispa,0.8766815422810627,northeast,Rua Padre Armando Lira,Braga,Portugal,4705-672,"Rua Padre Armando Lira 22, Braga 4705-672 Portugal",22,
15668831,Tricana de Coimbra,0.2789311789483583,southeast,R. de Quebra Costas 50-56,Coimbra,Portugal,3000-340,"R. de Quebra Costas 50-56, Coimbra 3000-340 Portugal",,
15038183,Feijao Verde Fun Park,0.9628834297212234,north,Rua Manuel Madeira n0 9,Coimbra,Portugal,3025-999,"Rua Manuel Madeira n0 9, Coimbra 3025-999 Portugal",,
16658950,In Acqua Veritas,0.015041524645916307,southeast,Rua do Imaginario 11,Evora,Portugal,7000-525,"Rua do Imaginario 11, Evora 7000-525 Portugal",,
24147884,Pilots World,0.3865681505588976,north,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
25166242,Galeria Albuquerque E Lima,0.5260152523713391,west,Rua Egas Moniz,Coimbra,Portugal,,"Rua Egas Moniz Lote 14 - Loja 5, Coimbra Portugal",Lote 14 - Loja 5,
10137020,Vintage Gin Club,0.09381034214195923,west,Avenida Sa da Bandeira 67,Coimbra,Portugal,3000-351,"Avenida Sa da Bandeira 67, Coimbra 3000-351 Portugal",,
8533184,E.tour Bike Rental,0.41054272198503144,east,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
9766480,Minho Center,0.5162090133247174,northwest,Av. Robert Smith,Braga,Portugal,4700,"Av. Robert Smith Fraião, Braga 4700 Portugal",Fraião,
1962876,Turaventur Day Tours,0.18580928292549018,west,Quinta do Serrado,Evora,Portugal,7000-173,"Quinta do Serrado Sr dos Aflitos, Evora 7000-173 Portugal",Sr dos Aflitos,
21246619,Atelier de Larim,0.512027293512141,east,"Largo Comendador Joaquim Manuel de Faria, 12",Braga,Portugal,4730-577,"Largo Comendador Joaquim Manuel de Faria, 12, Braga 4730-577 Portugal",,
25270686,Supremus Crossbox,0.9951461966150338,north,R. de Caires N211,Braga,Portugal,4700-206,"R. de Caires N211, Braga 4700-206 Portugal",,
16579590,Igreja do Carmo,0.3374898305209764,south,Travessa do Carmo s/n,Braga,Portugal,4700-368,"Travessa do Carmo s/n, Braga 4700-368 Portugal",,
25272235,Crossfit Supremus,0.5808507950214651,northeast,Braga N 211 Rua de Caires 300,Braga,Portugal,4704-519,"Braga N 211 Rua de Caires 300, Braga 4704-519 Portugal",,
9715102,Estadio Cidade de Coimbra,0.12221227832054164,east,Rua Dom Manuel I 78,Coimbra,Portugal,3030-320,"Rua Dom Manuel I 78, Coimbra 3030-320 Portugal",,
4208444,Alma shopping Mall,0.07364735170637467,west,Rua General Humberto Delgado 207 211,Coimbra,Portugal,3030-327,"Rua General Humberto Delgado 207 211, Coimbra 3030-327 Portugal",,
20207765,Coimbra' Singular,0.8720005589626747,north,Rua Alto da Mainca,Coimbra,Portugal,3020-255,"Rua Alto da Mainca 75, Coimbra 3020-255 Portugal",75,
13568582,Edificio da Rua de Santa Maria,0.02345181612621252,south,Rua de Santa Maria 39,Evora,Portugal,7000-592,"Rua de Santa Maria 39, Evora 7000-592 Portugal",,
7140311,Chafariz das Bravas,0.17337472532841008,north,Avenida Tulio Espanca,Evora,Portugal,7000-768,"Avenida Tulio Espanca, Evora 7000-768 Portugal",,
14059039,B de Brincar/ Ler Com Prazer,0.10369173162371308,south,Travessa de Lopo Serrao 16,Evora,Portugal,7000-629,"Travessa de Lopo Serrao 16, Evora 7000-629 Portugal",,
8621330,Arco da Porta Nova,0.013174255909590584,southeast,Rua Dom Diogo de Sousa 127,Braga,Portugal,4700-422,"Rua Dom Diogo de Sousa 127, Braga 4700-422 Portugal",,
10064420,Agitours,0.5657040876401066,south,Rua Luis de Camoes n064,Agueda,Portugal,3750-159,"Rua Luis de Camoes n064, Agueda 3750-159 Portugal",,
19378470,Primark,0.2497731879493594,southwest,C. C. Braga Parque,Braga,Portugal,4710-427,"C. C. Braga Parque Quinta dos Congregados, Braga 4710-427 Portugal",Quinta dos Congregados,
21327462,Espirito de Liberdade,0.3529786602488633,north,Rua Nova do Sobreiro,Coimbra,Portugal,3030-078,"Rua Nova do Sobreiro, Coimbra 3030-078 Portugal",,
23654441,Glam Caffe,0.9285546997520874,southwest,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
23654441,Glam Caffe,0.46454713608022435,southeast,Rua Americo Diniz 111 Casas Novas,Coimbra,Portugal,3045-138,"Rua Americo Diniz 111 Casas Novas, Coimbra 3045-138 Portugal",,
17262084,Seminario de Nossa Senhora da Conceicao,0.0545545882624346,east,R. de Sao Domingos,Braga,Portugal,4700-176,"R. de Sao Domingos, Braga 4700-176 Portugal",,
4101142,Eco Trilha,0.27133409087356913,northeast,,Braga,Portugal,4700-437,Braga 4700-437 Portugal,,
20999967,Memories Night Club,0.22110958088498195,east,Travessa do Monte do Paco 56,Esgueira,Portugal,3800-036,"Travessa do Monte do Paco 56, Esgueira 3800-036 Portugal",,
23386349,TrueNorth Experience,0.2117153748617206,northeast,Rua Jose Antonio Cruz 181,Braga,Portugal,4715-343,"Rua Jose Antonio Cruz 181, Braga 4715-343 Portugal",,
13498195,Clube Tenis Braga,0.26256452492762516,southwest,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
